date,NIFTY CHEMICALS
2024-01-30,23724.52
2024-01-31,24203.9
2024-02-01,23995.73
2024-02-02,23940.88
2024-02-05,23527.18
2024-02-06,23869.36
2024-02-07,23906.12
2024-02-08,23629.92
2024-02-09,23694.13
2024-02-12,23553.13
2024-02-13,23817.17
2024-02-14,23883.64
2024-02-15,24027.9
2024-02-16,24272.37
2024-02-19,24298.62
2024-02-20,24505.96
2024-02-21,24401.23
2024-02-22,24427.45
2024-02-23,24363.98
2024-02-26,24305.19
2024-02-27,24196.49
2024-02-28,23869.33
2024-02-29,23973.29
2024-03-01,24149.48
2024-03-02,24155.13
2024-03-04,24001.09
2024-03-05,24252.36
2024-03-06,24454.08
2024-03-07,24878.45
2024-03-11,24719.08
2024-03-12,24496.4
2024-03-13,23782.89
2024-03-14,24411.04
2024-03-15,24561.16
2024-03-18,24764.92
2024-03-19,24504.21
2024-03-20,24179.91
2024-03-21,24636.97
2024-03-22,24975.9
2024-03-26,25023.27
2024-03-27,24882.23
2024-03-28,24886.95
2024-04-01,25327.57
2024-04-02,25497.64
2024-04-03,25671.34
2024-04-04,25622.82
2024-04-05,25722.17
2024-04-08,25873.93
2024-04-09,25729.05
2024-04-10,26206.27
2024-04-12,26129.47
2024-04-15,25600.3
2024-04-16,25505.65
2024-04-18,25502.28
2024-04-19,25542.15
2024-04-22,25777.92
2024-04-23,26098.61
2024-04-24,26358.03
2024-04-25,26457.34
2024-04-26,26692.08
2024-04-29,26732.13
2024-04-30,26622.85
2024-05-02,26624.1
2024-05-03,26343.54
2024-05-06,26402.93
2024-05-07,25724.47
2024-05-08,25406.34
2024-05-09,24912.85
2024-05-10,25369.11
2024-05-13,25521.4
2024-05-14,25670.34
2024-05-15,25662.19
2024-05-16,25710.66
2024-05-17,25999.69
2024-05-18,26071.14
2024-05-21,26221.98
2024-05-22,26288.58
2024-05-23,26145.1
2024-05-24,26071.03
2024-05-27,26041.66
2024-05-28,25881.1
2024-05-29,25751.38
2024-05-30,25513.41
2024-05-31,25358.19
2024-06-03,26006.56
2024-06-04,24887.75
2024-06-05,25896.61
2024-06-06,26132.16
2024-06-07,26262.9
2024-06-10,26766.59
2024-06-11,26988.76
2024-06-12,27035.96
2024-06-13,27325.73
2024-06-14,27366.32
2024-06-18,27554.08
2024-06-19,27656.46
2024-06-20,28444.78
2024-06-21,28085.78
2024-06-24,27912.13
2024-06-25,27749.77
2024-06-26,27842.18
2024-06-27,27793.15
2024-06-28,27950.43
2024-07-01,28193.78
2024-07-02,28169.81
2024-07-03,28356.81
2024-07-04,28634.49
2024-07-05,28662.19
2024-07-08,28618.98
2024-07-09,28694.61
2024-07-10,28684.16
2024-07-11,28676.33
2024-07-12,28689.67
2024-07-15,28758.38
2024-07-16,28692.6
2024-07-18,28604.96
2024-07-19,27950.53
2024-07-22,28399.02
2024-07-23,28174.93
2024-07-24,28125.88
2024-07-25,28060.71
2024-07-26,28682.03
2024-07-29,29247.96
2024-07-30,29517.62
2024-07-31,29843.75
2024-08-01,29556.27
2024-08-02,29156.58
2024-08-05,28379.58
2024-08-06,28511.37
2024-08-07,29257.09
2024-08-08,29157.37
2024-08-09,29302.97
2024-08-12,29141.2
2024-08-13,28343.97
2024-08-14,28119.38
2024-08-16,28556.21
2024-08-19,28545.42
2024-08-20,28648.7
2024-08-21,28729.99
2024-08-22,29033.61
2024-08-23,28850.23
2024-08-26,28960.8
2024-08-27,29127.34
2024-08-28,29065.42
2024-08-29,28920.63
2024-08-30,29263.69
2024-09-02,29463.13
2024-09-03,29469.75
2024-09-04,29591.72
2024-09-05,29807.41
2024-09-06,29688.39
2024-09-09,29774.57
2024-09-10,30110.48
2024-09-11,29805.85
2024-09-12,29996.74
2024-09-13,30192.43
2024-09-16,30189.62
2024-09-17,30152.85
2024-09-18,29934.23
2024-09-19,29776.01
2024-09-20,29904.28
2024-09-23,30147.14
2024-09-24,30163.73
2024-09-25,30229.37
2024-09-26,30251.85
2024-09-27,30550.7
2024-09-30,30655.82
2024-10-01,31027.23
2024-10-03,30374.04
2024-10-04,29690.97
2024-10-07,28932.18
2024-10-08,29401.59
2024-10-09,29621.9
2024-10-10,29796.73
2024-10-11,29816.69
2024-10-14,29691.55
2024-10-15,29881.15
2024-10-16,30018.59
2024-10-17,29383.14
2024-10-18,29622.13
2024-10-21,29315.35
2024-10-22,28456.37
2024-10-23,28531.87
2024-10-24,28517.57
2024-10-25,28038.17
2024-10-28,28263.74
2024-10-29,28364.54
2024-10-30,28790.04
2024-10-31,28818.5
2024-11-01,29024.0
2024-11-04,28535.12
2024-11-05,28901.69
2024-11-06,29515.6
2024-11-07,29565.53
2024-11-08,28845.25
2024-11-11,28356.99
2024-11-12,27976.48
2024-11-13,27175.7
2024-11-14,27464.63
2024-11-18,27124.39
2024-11-19,27367.06
2024-11-21,27048.21
2024-11-22,27324.07
2024-11-25,27681.3
2024-11-26,27854.93
2024-11-27,28122.72
2024-11-28,28125.05
2024-11-29,28271.15
2024-12-02,28581.03
2024-12-03,28662.38
2024-12-04,28887.41
2024-12-05,28957.75
2024-12-06,28888.18
2024-12-09,28749.05
2024-12-10,29026.82
2024-12-11,28999.39
2024-12-12,28695.13
2024-12-13,28554.34
2024-12-16,28605.76
2024-12-17,28249.09
2024-12-18,28045.4
2024-12-19,27848.13
2024-12-20,27411.43
2024-12-23,27337.8
2024-12-24,27510.23
2024-12-26,27354.06
2024-12-27,27326.66
2024-12-30,26883.07
2024-12-31,26992.25
2025-01-01,27044.68
2025-01-02,27274.44
2025-01-03,27357.45
2025-01-06,26841.27
2025-01-07,27239.7
2025-01-08,27156.23
2025-01-09,27833.76
2025-01-10,27296.72
2025-01-13,26208.64
2025-01-14,26480.0
2025-01-15,26619.3
2025-01-16,26921.63
2025-01-17,27060.14
2025-01-20,27099.08
2025-01-21,26803.26
2025-01-22,26443.41
2025-01-23,27130.72
2025-01-24,26678.66
2025-01-27,26106.13
2025-01-28,25877.18
2025-01-29,26727.89
2025-01-30,27249.88
2025-01-31,27560.33
2025-02-01,27601.67
2025-02-03,27830.44
2025-02-04,28053.07
2025-02-05,28120.81
2025-02-06,27993.46
2025-02-07,27790.63
2025-02-10,27490.43
2025-02-11,26813.89
2025-02-12,26768.55
2025-02-13,26655.99
2025-02-14,25884.14
2025-02-17,25864.04
2025-02-18,25813.8
2025-02-19,26093.35
2025-02-20,26453.29
2025-02-21,26268.73
2025-02-24,26042.7
2025-02-25,25882.39
2025-02-27,25693.73
2025-02-28,25227.25
2025-03-03,25256.95
2025-03-04,25422.68
2025-03-05,26068.04
2025-03-06,26372.35
2025-03-07,26543.2
2025-03-10,26438.62
2025-03-11,26385.42
2025-03-12,26466.22
2025-03-13,26393.94
2025-03-17,26874.27
2025-03-18,27044.0
2025-03-19,27342.88
2025-03-20,27493.3
2025-03-21,27917.73
2025-03-24,28090.93
2025-03-25,27774.94
2025-03-26,27692.34
2025-03-27,27841.99
2025-03-28,27879.52
2025-04-01,27745.21
2025-04-02,28170.3
2025-04-03,27988.98
2025-04-04,27329.69
2025-04-07,26449.18
2025-04-08,26909.86
2025-04-09,26825.68
2025-04-11,27974.31
2025-04-15,28640.88
2025-04-16,28776.96
2025-04-17,28843.87
2025-04-21,29283.84
2025-04-22,29387.77
2025-04-23,29495.66
2025-04-24,29636.69
2025-04-25,29031.18
2025-04-28,29406.98
2025-04-29,29452.25
2025-04-30,29181.21
2025-05-02,29287.58
2025-05-05,29454.29
2025-05-06,29221.42
2025-05-07,29527.83
2025-05-08,28949.88
2025-05-09,29225.21
2025-05-12,29717.21
2025-05-13,29481.59
2025-05-14,29529.44
2025-05-15,29838.49
2025-05-16,30043.5
2025-05-19,30181.03
2025-05-20,29723.95
2025-05-21,29900.64
2025-05-22,29971.5
2025-05-23,30102.01
2025-05-26,30343.72
2025-05-27,30408.44
2025-05-28,30449.19
2025-05-29,30416.52
2025-05-30,30160.49
2025-06-02,30257.04
2025-06-03,30552.41
2025-06-04,30916.04
2025-06-05,31013.52
2025-06-06,30809.22
2025-06-09,31073.15
2025-06-10,30935.5
2025-06-11,30944.3
2025-06-12,30666.86
2025-06-13,30618.12
2025-06-16,30775.74
2025-06-17,30846.66
2025-06-18,30623.68
2025-06-19,30240.17
2025-06-20,30262.2
2025-06-23,30405.71
2025-06-24,30649.08
2025-06-25,30966.37
2025-06-26,30964.95
2025-06-27,31535.25
2025-06-30,31895.46
2025-07-01,31573.93
2025-07-02,31599.05
2025-07-03,31684.74
2025-07-04,31618.19
2025-07-07,31541.35
2025-07-08,31485.51
2025-07-09,31555.95
2025-07-10,31275.72
2025-07-11,30928.99
2025-07-14,30979.75
2025-07-15,31346.14
2025-07-16,31210.4
2025-07-17,31284.65
2025-07-18,31009.81
2025-07-21,31141.42
2025-07-22,31079.47
2025-07-23,31152.64
2025-07-24,31143.97
2025-07-25,30747.37
2025-07-28,30700.05
2025-07-29,31175.44
2025-07-30,31448.3
2025-07-31,31037.51
2025-08-01,30385.53
2025-08-04,30893.55
2025-08-05,31176.96
2025-08-06,30847.14
2025-08-07,30484.61
2025-08-08,29982.61
2025-08-11,30104.75
2025-08-12,30052.39
2025-08-13,29895.29
2025-08-14,29915.87
2025-08-18,30187.98
2025-08-19,30269.56
2025-08-20,30301.63
2025-08-21,30316.39
2025-08-22,30403.64
2025-08-25,30407.17
2025-08-26,29936.62
2025-08-28,29511.42
2025-08-29,29463.65
2025-09-01,29871.71
2025-09-02,29798.32
2025-09-03,30067.13
2025-09-04,29717.89
2025-09-05,29373.24
2025-09-08,29471.01
2025-09-09,29635.39
2025-09-10,29777.26
2025-09-11,29852.87
2025-09-12,29818.42
2025-09-15,29841.34
2025-09-16,30030.03
2025-09-17,30277.91
2025-09-18,30077.56
2025-09-19,30032.02
2025-09-22,29792.74
2025-09-23,29504.1
2025-09-24,29505.09
2025-09-25,29331.41
2025-09-26,28670.43
2025-09-29,28569.21
2025-09-30,28611.86
2025-10-01,28928.43
2025-10-03,29224.89
2025-10-06,29314.38
2025-10-07,29178.5
2025-10-08,29089.18
2025-10-09,29196.72
2025-10-10,29254.55
2025-10-13,29217.84
2025-10-14,29002.75
2025-10-15,29130.92
2025-10-16,29435.41
2025-10-17,29368.57
2025-10-20,29361.82
2025-10-21,29449.07
2025-10-23,29214.96
2025-10-24,29186.56
2025-10-27,29210.44
2025-10-28,29279.34
2025-10-29,29495.34
2025-10-30,29249.73
2025-10-31,29182.31
2025-11-03,29532.32
2025-11-04,29396.32
2025-11-06,29130.7
2025-11-07,29187.48
2025-11-10,29182.8
2025-11-11,29276.4
2025-11-12,29420.7
2025-11-13,29265.7
2025-11-14,29078.35
2025-11-17,29250.1
2025-11-18,29073.9
2025-11-19,29025.0
2025-11-20,29142.6
2025-11-21,28913.35
2025-11-24,28535.25
2025-11-25,28568.05
2025-11-26,28751.1
2025-11-27,28771.55
2025-11-28,28800.75
2025-12-01,28713.1
2025-12-02,28497.65
2025-12-03,28331.95
2025-12-04,28466.45
2025-12-05,28515.6
2025-12-08,27953.65
2025-12-09,28232.25
2025-12-10,28245.85
2025-12-11,28352.15
2025-12-12,28547.7
2025-12-15,28684.75
2025-12-16,28461.05
2025-12-17,28258.05
2025-12-18,28157.65
2025-12-19,28565.75
2025-12-22,28972.75
2025-12-23,29126.6
2025-12-24,28949.2
2025-12-26,28950.7
2025-12-29,28916.6
2025-12-30,28717.4
2025-12-31,29049.9
2026-01-01,28935.7
2026-01-02,29054.5
2026-01-05,29221.5
2026-01-06,29048.15
2026-01-07,29294.05
2026-01-08,28935.3
2026-01-09,28600.3
2026-01-12,28684.45
2026-01-13,28764.45
2026-01-14,28758.2
2026-01-16,28725.05
2026-01-19,28457.5
2026-01-20,27645.3
2026-01-21,27059.85
2026-01-22,27557.45
2026-01-23,27328.2
2026-01-27,27266.75
2026-01-28,27891.35
2026-01-29,27644.65
2026-01-30,27819.35
2026-02-01,27091.0
2026-02-02,27329.05
2026-02-03,28378.05
2026-02-04,28534.7
2026-02-05,28355.1
2026-02-06,28342.85
2026-02-09,28953.6
2026-02-10,28880.1
2026-02-11,29009.4
2026-02-12,28783.9
2026-02-13,28425.15
2026-02-16,28398.2
2026-02-17,28555.4
2026-02-18,28599.95
2026-02-19,28468.35
2026-02-20,28450.5
2026-02-23,28048.95
2026-02-24,27748.2
2026-02-25,27886.7
2026-02-26,28126.8
2026-02-27,27764.85
2026-03-02,27386.35
2026-03-04,27077.6
2026-03-05,27406.25
2026-03-06,27454.15
2026-03-09,26873.15
2026-03-10,27296.6
2026-03-11,26898.9
2026-03-12,27039.7
2026-03-13,26319.1
2026-03-16,26172.75
2026-03-17,26359.25
2026-03-18,26692.7
2026-03-19,25911.0
2026-03-20,25953.4
2026-03-23,25105.5
2026-03-24,25718.6
2026-03-25,26407.95
2026-03-27,25498.8
2026-03-30,24936.0
2026-04-01,25786.45
2026-04-02,25578.5
2026-04-06,25697.6
2026-04-07,25789.45
2026-04-08,26679.9
2026-04-09,26725.6
2026-04-10,27070.85
2026-04-13,26995.4
2026-04-15,27548.2
2026-04-16,27617.85
2026-04-17,27857.1
2026-04-20,27662.8
2026-04-21,27777.75
2026-04-22,28046.55
2026-04-23,28118.05
2026-04-24,27844.95
2026-04-27,28158.05
2026-04-28,28322.15
2026-04-29,28480.05
2026-04-30,28480.5
2026-05-04,28692.15
2026-05-05,28756.2
2026-05-06,29462.35
2026-05-07,29577.65
2026-05-08,29632.0
2026-05-11,29408.75
2026-05-12,28694.8
2026-05-13,28784.05
2026-05-14,29143.7
2026-05-15,29179.85
2026-05-18,28911.5
2026-05-19,29227.95
2026-05-20,29069.85
2026-05-21,29202.5
2026-05-22,29175.35
2026-05-25,29624.5
2026-05-26,29745.2
2026-05-27,29704.3
2026-05-29,29240.55
2026-06-01,28933.35
2026-06-02,29051.7
2026-06-03,29076.6
2026-06-04,29055.5
2026-06-05,29126.95
2026-06-08,28619.8
2026-06-09,29046.65
2026-06-10,29085.6
2026-06-11,28716.6
2026-06-12,29261.6
2026-06-15,29530.05
2026-06-16,29636.5
2026-06-17,29638.35
2026-06-18,29810.75
2026-06-19,29846.0
2026-06-22,29912.15
2026-06-23,29670.2
2026-06-24,29779.0
2026-06-25,29587.6
2026-06-29,29201.85
2026-06-30,29615.5
2026-07-01,29454.5
2026-07-02,29869.85
2026-07-03,30030.85
2026-07-06,30222.7
2026-07-07,29948.4
2026-07-08,29147.4
2026-07-09,29345.75
2026-07-10,29819.6
2026-07-13,29700.75
2026-07-14,29624.75
2026-07-15,29894.05
2026-07-16,30314.25
2026-07-17,30266.7
2026-07-20,30493.25
2026-07-21,30947.1
2026-07-22,30641.85
2026-07-23,30070.35
2026-07-24,30040.95
2026-07-27,30427.15
2026-07-28,30047.25
2026-07-29,30343.15
2026-07-30,29989.1
2026-07-31,30096.25
2026-08-03,30558.6
2026-08-04,30424.55
2026-08-05,30396.8
2026-08-06,30791.8
2026-08-07,30585.2
2026-08-10,30669.9
2026-08-11,30492.85
2026-08-12,30439.75
2026-08-13,30820.75
2026-08-14,30725.65
2026-08-17,30692.3
2026-08-18,30716.7
2026-08-19,30400.0
2026-08-20,30249.5
2026-08-21,30067.65
2026-08-24,30038.65
2026-08-25,30041.55
2026-08-26,30397.6
2026-08-27,30402.7
2026-08-28,30190.75
2026-08-31,30028.8
2026-09-01,30069.2
2026-09-02,30052.4
2026-09-03,30322.45
2026-09-04,30101.8
2026-09-07,29961.9
2026-09-08,30167.1
2026-09-09,30097.25
2026-09-10,30088.3
2026-09-11,29782.0
2026-09-15,28762.15
2026-09-16,28752.7
2026-09-17,28966.8
2026-09-18,29306.25
