date,NIFTY NBFC
2024-01-15,42572.5
2024-01-16,42659.43
2024-01-17,42198.75
2024-01-18,41914.01
2024-01-19,42274.68
2024-01-20,42041.4
2024-01-23,41097.01
2024-01-24,41425.16
2024-01-25,41473.65
2024-01-29,41937.53
2024-01-30,41576.44
2024-01-31,41783.73
2024-02-01,40910.25
2024-02-02,41335.06
2024-02-05,40708.9
2024-02-06,41172.11
2024-02-07,41703.64
2024-02-08,40819.33
2024-02-09,40721.61
2024-02-12,39856.6
2024-02-13,40609.14
2024-02-14,40894.61
2024-02-15,41098.2
2024-02-16,41422.13
2024-02-19,41689.46
2024-02-20,41467.05
2024-02-21,41063.46
2024-02-22,41290.68
2024-02-23,41602.43
2024-02-26,41735.41
2024-02-27,41135.24
2024-02-28,40456.55
2024-02-29,41114.81
2024-03-01,41476.66
2024-03-02,41483.12
2024-03-04,41350.48
2024-03-05,40699.33
2024-03-06,39689.95
2024-03-07,40464.06
2024-03-11,40347.62
2024-03-12,39850.7
2024-03-13,38632.68
2024-03-14,38816.22
2024-03-15,38629.4
2024-03-18,38850.56
2024-03-19,38727.01
2024-03-20,38965.51
2024-03-21,39550.21
2024-03-22,39782.85
2024-03-26,40427.91
2024-03-27,40746.53
2024-03-28,41027.17
2024-04-01,41707.88
2024-04-02,41939.84
2024-04-03,42552.05
2024-04-04,42513.18
2024-04-05,43080.54
2024-04-08,43357.25
2024-04-09,43368.96
2024-04-10,43297.47
2024-04-12,43166.79
2024-04-15,42155.61
2024-04-16,42020.93
2024-04-18,42212.51
2024-04-19,42226.38
2024-04-22,42897.57
2024-04-23,42981.86
2024-04-24,43236.12
2024-04-25,43386.26
2024-04-26,42837.5
2024-04-29,42851.51
2024-04-30,43143.37
2024-05-02,43731.55
2024-05-03,43718.12
2024-05-06,43203.78
2024-05-07,42373.22
2024-05-08,41910.65
2024-05-09,40622.64
2024-05-10,41302.7
2024-05-13,41232.83
2024-05-14,41429.13
2024-05-15,41451.26
2024-05-16,41704.53
2024-05-17,41960.45
2024-05-18,42086.37
2024-05-21,41908.13
2024-05-22,41597.2
2024-05-23,42193.95
2024-05-24,41945.74
2024-05-27,41838.35
2024-05-28,41623.42
2024-05-29,41192.43
2024-05-30,40402.15
2024-05-31,40850.15
2024-06-03,42257.12
2024-06-04,39791.06
2024-06-05,41494.26
2024-06-06,42358.22
2024-06-07,43153.01
2024-06-10,43111.55
2024-06-11,43071.56
2024-06-12,43740.03
2024-06-13,44534.67
2024-06-14,44721.2
2024-06-18,45238.63
2024-06-19,44912.75
2024-06-20,45104.53
2024-06-21,44767.88
2024-06-24,44822.88
2024-06-25,45296.87
2024-06-26,45438.15
2024-06-27,45237.23
2024-06-28,45140.83
2024-07-01,45334.02
2024-07-02,44669.46
2024-07-03,45058.97
2024-07-04,44729.32
2024-07-05,44977.59
2024-07-08,44555.01
2024-07-09,44417.69
2024-07-10,44396.13
2024-07-11,44172.23
2024-07-12,44350.88
2024-07-15,44756.05
2024-07-16,44249.9
2024-07-18,44412.21
2024-07-19,43779.13
2024-07-22,43768.89
2024-07-23,43187.62
2024-07-24,42959.52
2024-07-25,42438.04
2024-07-26,43649.92
2024-07-29,43771.19
2024-07-30,43645.66
2024-07-31,43705.85
2024-08-01,43763.9
2024-08-02,43526.59
2024-08-05,42166.97
2024-08-06,41585.38
2024-08-07,42844.88
2024-08-08,42291.13
2024-08-09,42607.9
2024-08-12,42769.59
2024-08-13,41889.41
2024-08-14,41729.65
2024-08-16,42726.16
2024-08-19,43222.88
2024-08-20,44117.85
2024-08-21,44185.52
2024-08-22,44268.43
2024-08-23,43918.54
2024-08-26,44317.96
2024-08-27,45063.93
2024-08-28,44974.42
2024-08-29,45254.44
2024-08-30,45529.43
2024-09-02,46640.33
2024-09-03,46898.7
2024-09-04,46609.34
2024-09-05,46766.38
2024-09-06,46447.39
2024-09-09,46906.84
2024-09-10,46723.79
2024-09-11,46633.16
2024-09-12,47755.32
2024-09-13,48123.18
2024-09-16,47822.08
2024-09-17,47974.11
2024-09-18,48562.19
2024-09-19,48359.33
2024-09-20,48642.89
2024-09-23,48976.21
2024-09-24,48528.14
2024-09-25,48667.58
2024-09-26,49269.05
2024-09-27,49454.49
2024-09-30,48915.86
2024-10-01,48730.74
2024-10-03,47307.01
2024-10-04,46484.51
2024-10-07,46015.47
2024-10-08,46527.55
2024-10-09,46923.32
2024-10-10,46611.32
2024-10-11,46415.15
2024-10-14,46499.9
2024-10-15,46241.2
2024-10-16,45917.74
2024-10-17,45054.11
2024-10-18,45377.61
2024-10-21,44769.79
2024-10-22,43685.44
2024-10-23,43916.47
2024-10-24,43953.62
2024-10-25,43037.25
2024-10-28,43233.63
2024-10-29,44008.0
2024-10-30,43596.29
2024-10-31,43309.06
2024-11-01,43680.08
2024-11-04,43195.21
2024-11-05,43547.97
2024-11-06,43878.38
2024-11-07,43050.32
2024-11-08,42440.96
2024-11-11,41933.49
2024-11-12,41352.77
2024-11-13,40417.53
2024-11-14,40921.68
2024-11-18,41199.2
2024-11-19,41198.29
2024-11-21,40653.96
2024-11-22,41217.17
2024-11-25,42071.49
2024-11-26,42499.06
2024-11-27,42694.34
2024-11-28,42354.17
2024-11-29,42197.23
2024-12-02,42661.46
2024-12-03,43346.34
2024-12-04,43755.36
2024-12-05,43823.49
2024-12-06,43631.2
2024-12-09,43785.1
2024-12-10,44403.25
2024-12-11,45068.9
2024-12-12,44869.63
2024-12-13,44518.43
2024-12-16,44643.85
2024-12-17,43815.56
2024-12-18,43147.51
2024-12-19,42583.67
2024-12-20,41641.41
2024-12-23,41760.94
2024-12-24,41667.74
2024-12-26,41793.82
2024-12-27,41884.47
2024-12-30,41880.12
2024-12-31,41398.71
2025-01-01,41877.85
2025-01-02,43723.05
2025-01-03,43909.48
2025-01-06,42798.11
2025-01-07,42898.31
2025-01-08,42698.1
2025-01-09,42112.52
2025-01-10,41252.2
2025-01-13,40020.66
2025-01-14,41241.3
2025-01-15,40875.43
2025-01-16,41451.22
2025-01-17,41108.29
2025-01-20,41322.52
2025-01-21,40615.61
2025-01-22,40852.84
2025-01-23,40984.43
2025-01-24,40444.9
2025-01-27,39202.77
2025-01-28,40172.45
2025-01-29,41167.32
2025-01-30,41063.01
2025-01-31,41664.79
2025-02-01,41463.72
2025-02-03,42079.45
2025-02-04,43477.75
2025-02-05,43564.93
2025-02-06,43498.08
2025-02-07,43366.77
2025-02-10,42528.41
2025-02-11,41385.66
2025-02-12,41514.61
2025-02-13,42256.79
2025-02-14,41592.52
2025-02-17,41759.26
2025-02-18,41855.25
2025-02-19,42343.78
2025-02-20,42866.96
2025-02-21,42624.15
2025-02-24,42132.12
2025-02-25,42170.0
2025-02-27,43197.6
2025-02-28,42332.83
2025-03-03,42224.85
2025-03-04,42592.27
2025-03-05,42690.41
2025-03-06,43146.6
2025-03-07,42965.99
2025-03-10,42439.73
2025-03-11,42683.67
2025-03-12,43206.57
2025-03-13,42755.65
2025-03-17,43207.65
2025-03-18,44129.25
2025-03-19,44866.17
2025-03-20,44926.71
2025-03-21,45672.33
2025-03-24,46004.0
2025-03-25,45671.51
2025-03-26,45210.27
2025-03-27,45429.18
2025-03-28,45150.76
2025-04-01,44128.06
2025-04-02,44060.27
2025-04-03,44228.53
2025-04-04,44214.63
2025-04-07,42499.71
2025-04-08,44157.86
2025-04-09,43377.02
2025-04-11,43943.56
2025-04-15,45675.24
2025-04-16,46241.35
2025-04-17,46785.19
2025-04-21,47779.06
2025-04-22,47745.32
2025-04-23,47685.98
2025-04-24,47288.47
2025-04-25,45986.24
2025-04-28,45419.34
2025-04-29,45115.01
2025-04-30,44449.54
2025-05-02,44563.83
2025-05-05,45417.51
2025-05-06,44844.99
2025-05-07,45901.95
2025-05-08,44659.79
2025-05-09,44085.1
2025-05-12,45973.0
2025-05-13,45747.6
2025-05-14,46677.0
2025-05-15,46925.4
2025-05-16,46847.16
2025-05-19,47113.99
2025-05-20,46304.28
2025-05-21,46874.5
2025-05-22,46465.26
2025-05-23,46926.0
2025-05-26,47203.78
2025-05-27,47061.97
2025-05-28,46922.21
2025-05-29,46689.49
2025-05-30,46817.81
2025-06-02,46765.78
2025-06-03,46449.78
2025-06-04,46313.87
2025-06-05,46470.78
2025-06-06,48656.67
2025-06-09,50064.55
2025-06-10,49849.31
2025-06-11,49380.52
2025-06-12,48821.46
2025-06-13,48595.03
2025-06-16,48967.85
2025-06-17,48378.55
2025-06-18,48259.96
2025-06-19,47401.52
2025-06-20,47817.15
2025-06-23,48201.52
2025-06-24,48771.59
2025-06-25,48954.68
2025-06-26,49691.95
2025-06-27,49936.72
2025-06-30,49925.89
2025-07-01,49469.18
2025-07-02,48572.55
2025-07-03,48496.19
2025-07-04,48738.07
2025-07-07,48676.24
2025-07-08,48749.35
2025-07-09,49168.66
2025-07-10,49138.46
2025-07-11,48644.1
2025-07-14,48574.45
2025-07-15,49071.0
2025-07-16,48716.77
2025-07-17,48819.78
2025-07-18,48686.67
2025-07-21,49221.76
2025-07-22,48941.43
2025-07-23,49281.33
2025-07-24,48638.85
2025-07-25,47228.26
2025-07-28,46592.11
2025-07-29,46591.07
2025-07-30,46369.01
2025-07-31,45898.4
2025-08-01,45160.54
2025-08-04,45958.82
2025-08-05,46194.13
2025-08-06,45727.82
2025-08-07,46035.02
2025-08-08,45269.41
2025-08-11,45618.29
2025-08-12,45020.62
2025-08-13,45347.06
2025-08-14,45681.0
2025-08-18,47159.11
2025-08-19,47338.22
2025-08-20,47033.08
2025-08-21,47179.6
2025-08-22,47272.19
2025-08-25,47152.52
2025-08-26,46148.79
2025-08-28,45198.91
2025-08-29,45078.13
2025-09-01,45749.62
2025-09-02,45380.66
2025-09-03,45920.28
2025-09-04,46379.2
2025-09-05,46768.38
2025-09-08,47095.53
2025-09-09,47347.05
2025-09-10,47885.6
2025-09-11,47856.72
2025-09-12,48590.23
2025-09-15,48790.4
2025-09-16,49258.77
2025-09-17,49349.11
2025-09-18,49532.24
2025-09-19,49471.37
2025-09-22,49869.17
2025-09-23,49942.65
2025-09-24,50030.14
2025-09-25,49293.41
2025-09-26,48411.47
2025-09-29,48704.45
2025-09-30,49238.86
2025-10-01,49810.77
2025-10-03,49906.05
2025-10-06,51089.74
2025-10-07,51088.18
2025-10-08,51013.24
2025-10-09,51245.56
2025-10-10,50947.43
2025-10-13,51455.2
2025-10-14,51174.69
2025-10-15,52437.77
2025-10-16,52225.76
2025-10-17,52229.75
2025-10-20,52733.06
2025-10-21,52821.37
2025-10-23,52915.7
2025-10-24,53172.59
2025-10-27,53120.07
2025-10-28,53144.64
2025-10-29,53467.84
2025-10-30,53291.08
2025-10-31,53236.77
2025-11-03,54278.36
2025-11-04,54530.92
2025-11-06,53826.73
2025-11-07,54865.03
2025-11-10,55470.86
2025-11-11,54779.19
2025-11-12,54497.83
2025-11-13,54394.41
2025-11-14,54852.44
2025-11-17,55235.0
2025-11-18,54883.45
2025-11-19,54719.78
2025-11-20,55183.95
2025-11-21,54582.11
2025-11-24,54584.78
2025-11-25,55007.75
2025-11-26,55869.68
2025-11-27,56409.0
2025-11-28,56415.45
2025-12-01,56221.42
2025-12-02,55897.8
2025-12-03,55108.91
2025-12-04,55010.75
2025-12-05,56517.27
2025-12-08,55345.47
2025-12-09,55569.7
2025-12-10,55266.81
2025-12-11,55316.69
2025-12-12,55870.38
2025-12-15,55935.34
2025-12-16,55446.21
2025-12-17,55445.65
2025-12-18,55639.87
2025-12-19,56494.4
2025-12-22,56929.83
2025-12-23,57855.21
2025-12-24,58460.25
2025-12-26,58094.37
2025-12-29,57843.46
2025-12-30,58393.95
2025-12-31,58959.62
2026-01-01,59305.47
2026-01-02,59668.96
2026-01-05,59481.86
2026-01-06,59674.1
2026-01-07,59197.65
2026-01-08,58576.91
2026-01-09,57636.06
2026-01-12,57601.28
2026-01-13,57820.65
2026-01-14,57666.38
2026-01-16,57869.15
2026-01-19,58445.32
2026-01-20,56909.54
2026-01-21,56330.39
2026-01-22,56715.26
2026-01-23,55949.96
2026-01-27,55876.47
2026-01-28,56577.88
2026-01-29,56717.86
2026-01-30,56077.32
2026-02-01,53976.83
2026-02-02,54108.97
2026-02-03,56345.32
2026-02-04,56766.38
2026-02-05,56276.35
2026-02-06,57211.19
2026-02-09,58540.9
2026-02-10,58064.07
2026-02-11,58129.54
2026-02-12,59108.78
2026-02-13,57990.18
2026-02-16,58232.08
2026-02-17,58383.73
2026-02-18,58493.69
2026-02-19,57715.27
2026-02-20,57881.44
2026-02-23,58254.8
2026-02-24,58238.05
2026-02-25,58750.14
2026-02-26,58704.26
2026-02-27,57578.31
2026-03-02,56507.24
2026-03-04,54870.05
2026-03-05,55759.96
2026-03-06,54627.94
2026-03-09,53633.07
2026-03-10,55401.59
2026-03-11,53616.46
2026-03-12,53068.16
2026-03-13,52341.08
2026-03-16,52440.97
2026-03-17,52513.72
2026-03-18,53189.7
2026-03-19,50652.02
2026-03-20,50337.61
2026-03-23,48135.74
2026-03-24,49581.72
2026-03-25,51643.83
2026-03-27,49518.73
2026-03-30,47401.2
2026-04-01,48432.26
2026-04-02,48129.47
2026-04-06,49228.63
2026-04-07,49345.98
2026-04-08,53006.81
2026-04-09,52289.83
2026-04-10,53510.44
2026-04-13,52378.35
2026-04-15,53415.12
2026-04-16,53485.45
2026-04-17,53878.98
2026-04-20,53940.61
2026-04-21,54634.61
2026-04-22,54657.57
2026-04-23,53756.35
2026-04-24,53670.0
2026-04-27,53357.97
2026-04-28,53012.19
2026-04-29,53292.19
2026-04-30,52866.53
2026-05-04,53717.73
2026-05-05,53931.1
2026-05-06,55534.18
2026-05-07,55689.65
2026-05-08,55432.7
2026-05-11,54191.62
2026-05-12,52247.52
2026-05-13,52281.67
2026-05-14,52787.95
2026-05-15,52383.6
2026-05-18,52286.61
2026-05-19,52174.06
2026-05-20,52032.56
2026-05-21,51579.94
2026-05-22,52211.23
2026-05-25,53224.78
2026-05-26,52834.25
2026-05-27,53017.71
2026-05-29,52150.46
2026-06-01,51006.98
2026-06-02,50753.62
2026-06-03,50595.1
2026-06-04,50629.29
2026-06-05,50969.05
2026-06-08,49615.5
2026-06-09,50561.63
2026-06-10,49882.73
2026-06-11,49289.77
2026-06-12,52210.2
2026-06-15,54339.28
2026-06-16,54806.92
2026-06-17,54881.27
2026-06-18,54833.15
2026-06-19,55167.05
2026-06-22,55299.06
2026-06-23,54988.63
2026-06-24,56193.39
2026-06-25,56373.24
2026-06-29,56037.77
2026-06-30,56716.05
2026-07-01,56879.77
2026-07-02,57325.2
2026-07-03,57755.67
2026-07-06,58369.71
2026-07-07,58590.21
2026-07-08,56655.07
2026-07-09,57154.81
2026-07-10,57937.1
2026-07-13,57984.33
2026-07-14,56899.22
2026-07-15,57488.28
2026-07-16,57486.37
2026-07-17,57969.11
2026-07-20,57866.88
2026-07-21,58529.59
2026-07-22,58141.7
2026-07-23,57235.02
2026-07-24,56503.63
2026-07-27,57900.13
2026-07-28,57867.18
2026-07-29,58555.54
2026-07-30,58106.06
2026-07-31,59930.33
2026-08-03,60785.95
2026-08-04,60445.97
2026-08-05,61290.59
2026-08-06,61592.13
2026-08-07,60093.02
2026-08-10,60911.65
2026-08-11,60551.95
2026-08-12,60272.74
2026-08-13,60528.3
2026-08-14,59927.87
2026-08-17,60001.99
2026-08-18,59907.87
2026-08-19,59490.02
2026-08-20,60255.39
2026-08-21,60489.52
2026-08-24,60259.28
2026-08-25,60745.65
2026-08-26,60701.05
2026-08-27,60294.97
2026-08-28,60028.18
2026-08-31,59793.82
2026-09-01,58541.28
2026-09-02,58445.06
2026-09-03,58866.58
2026-09-04,58927.95
2026-09-07,58844.73
2026-09-08,58521.3
2026-09-09,58115.49
2026-09-10,58414.87
2026-09-11,58028.2
2026-09-15,56252.84
2026-09-16,56114.34
2026-09-17,56550.34
2026-09-18,57885.61
