date,NIFTY MEDIA
2020-02-25,1817.25
2020-02-26,1803.9
2020-02-27,1760.55
2020-02-28,1670.7
2020-03-02,1594.7
2020-03-03,1647.65
2020-03-04,1617.65
2020-03-05,1606.3
2020-03-06,1527.15
2020-03-09,1425.6
2020-03-11,1454.3
2020-03-12,1304.15
2020-03-13,1282.35
2020-03-16,1226.05
2020-03-17,1153.15
2020-03-18,1141.0
2020-03-19,1086.9
2020-03-20,1128.95
2020-03-23,1015.4
2020-03-24,1031.7
2020-03-25,1055.45
2020-03-26,1067.5
2020-03-27,1055.4
2020-03-30,1021.85
2020-03-31,1039.95
2020-04-01,1001.25
2020-04-03,987.2
2020-04-07,1045.5
2020-04-08,1064.25
2020-04-09,1105.45
2020-04-13,1068.55
2020-04-15,1078.6
2020-04-16,1106.95
2020-04-17,1144.4
2020-04-20,1137.95
2020-04-21,1079.2
2020-04-22,1151.0
2020-04-23,1163.8
2020-04-24,1121.7
2020-04-27,1129.1
2020-04-28,1134.9
2020-04-29,1165.95
2020-04-30,1159.75
2020-05-04,1108.55
2020-05-05,1097.25
2020-05-06,1097.5
2020-05-07,1097.9
2020-05-08,1105.1
2020-05-11,1134.95
2020-05-12,1154.25
2020-05-13,1171.1
2020-05-14,1158.4
2020-05-15,1137.35
2020-05-18,1060.35
2020-05-19,1081.55
2020-05-20,1107.65
2020-05-21,1127.15
2020-05-22,1140.15
2020-05-26,1137.65
2020-05-27,1137.15
2020-05-28,1178.35
2020-05-29,1177.85
2020-06-01,1219.35
2020-06-02,1259.4
2020-06-03,1267.25
2020-06-04,1319.45
2020-06-05,1388.9
2020-06-08,1365.8
2020-06-09,1320.85
2020-06-10,1316.4
2020-06-11,1298.8
2020-06-12,1287.55
2020-06-15,1298.8
2020-06-16,1314.95
2020-06-17,1337.45
2020-06-18,1360.65
2020-06-19,1387.55
2020-06-22,1417.05
2020-06-23,1449.2
2020-06-24,1406.65
2020-06-25,1401.1
2020-06-26,1402.1
2020-06-29,1367.1
2020-06-30,1343.35
2020-07-01,1367.65
2020-07-02,1373.15
2020-07-03,1370.45
2020-07-06,1376.6
2020-07-07,1390.0
2020-07-08,1368.25
2020-07-09,1374.55
2020-07-10,1367.85
2020-07-13,1376.45
2020-07-14,1366.55
2020-07-15,1343.45
2020-07-16,1321.35
2020-07-17,1336.6
2020-07-20,1343.9
2020-07-21,1360.3
2020-07-22,1367.3
2020-07-23,1371.45
2020-07-24,1348.9
2020-07-27,1331.95
2020-07-28,1329.25
2020-07-29,1326.55
2020-07-30,1296.35
2020-07-31,1285.1
2020-08-03,1271.95
2020-08-04,1320.3
2020-08-05,1335.35
2020-08-06,1336.7
2020-08-07,1336.0
2020-08-10,1339.75
2020-08-11,1366.4
2020-08-12,1398.85
2020-08-13,1418.15
2020-08-14,1399.85
2020-08-17,1440.45
2020-08-18,1471.6
2020-08-19,1550.5
2020-08-20,1598.65
2020-08-21,1575.9
2020-08-24,1586.4
2020-08-25,1591.65
2020-08-26,1632.15
2020-08-27,1640.7
2020-08-28,1670.25
2020-08-31,1572.5
2020-09-01,1594.15
2020-09-02,1648.6
2020-09-03,1648.7
2020-09-04,1645.5
2020-09-07,1653.6
2020-09-08,1604.0
2020-09-09,1622.85
2020-09-10,1644.5
2020-09-11,1629.95
2020-09-14,1658.85
2020-09-15,1651.8
2020-09-16,1625.5
2020-09-17,1629.7
2020-09-18,1631.6
2020-09-21,1557.95
2020-09-22,1517.5
2020-09-23,1481.5
2020-09-24,1435.45
2020-09-25,1484.75
2020-09-28,1555.55
2020-09-29,1549.7
2020-09-30,1547.8
2020-10-01,1591.1
2020-10-05,1588.25
2020-10-06,1617.3
2020-10-07,1576.25
2020-10-08,1568.4
2020-10-09,1554.85
2020-10-12,1518.15
2020-10-13,1492.9
2020-10-14,1496.55
2020-10-15,1454.45
2020-10-16,1448.85
2020-10-19,1425.7
2020-10-20,1453.7
2020-10-21,1444.85
2020-10-22,1455.9
2020-10-23,1465.95
2020-10-26,1425.75
2020-10-27,1445.65
2020-10-28,1424.95
2020-10-29,1398.55
2020-10-30,1419.05
2020-11-02,1417.9
2020-11-03,1413.25
2020-11-04,1415.6
2020-11-05,1472.6
2020-11-06,1473.4
2020-11-09,1473.25
2020-11-10,1488.55
2020-11-11,1484.55
2020-11-12,1494.3
2020-11-13,1480.2
2020-11-14,1486.95
2020-11-17,1467.0
2020-11-18,1474.85
2020-11-19,1478.65
2020-11-20,1465.05
2020-11-23,1477.3
2020-11-24,1478.0
2020-11-25,1472.5
2020-11-26,1481.25
2020-11-27,1503.15
2020-12-01,1530.9
2020-12-02,1538.8
2020-12-03,1581.9
2020-12-04,1583.5
2020-12-07,1627.7
2020-12-08,1612.5
2020-12-09,1673.35
2020-12-10,1646.2
2020-12-11,1658.7
2020-12-14,1691.85
2020-12-15,1722.15
2020-12-16,1727.35
2020-12-17,1693.85
2020-12-18,1691.75
2020-12-21,1586.85
2020-12-22,1598.5
2020-12-23,1650.75
2020-12-24,1638.15
2020-12-28,1654.35
2020-12-29,1630.3
2020-12-30,1633.0
2020-12-31,1648.95
2021-01-01,1658.95
2021-01-04,1675.6
2021-01-05,1686.9
2021-01-06,1691.1
2021-01-07,1701.2
2021-01-08,1756.6
2021-01-11,1729.6
2021-01-12,1753.4
2021-01-13,1759.05
2021-01-14,1754.95
2021-01-15,1732.6
2021-01-18,1693.65
2021-01-19,1735.75
2021-01-20,1754.2
2021-01-21,1718.45
2021-01-22,1690.15
2021-01-25,1680.05
2021-01-27,1669.75
2021-01-28,1668.65
2021-01-29,1650.1
2021-02-01,1706.6
2021-02-02,1762.5
2021-02-03,1765.15
2021-02-04,1801.25
2021-02-05,1720.7
2021-02-08,1739.3
2021-02-09,1706.8
2021-02-10,1707.35
2021-02-11,1703.3
2021-02-12,1687.0
2021-02-15,1681.85
2021-02-16,1668.9
2021-02-17,1705.35
2021-02-18,1692.2
2021-02-19,1677.65
2021-02-22,1620.25
2021-02-23,1622.7
2021-02-24,1646.15
2021-02-25,1668.15
2021-02-26,1625.15
2021-03-01,1695.2
2021-03-02,1708.9
2021-03-03,1719.75
2021-03-04,1747.25
2021-03-05,1732.15
2021-03-08,1749.7
2021-03-09,1724.75
2021-03-10,1730.1
2021-03-12,1715.2
2021-03-15,1690.55
2021-03-16,1689.25
2021-03-17,1638.9
2021-03-18,1638.5
2021-03-19,1653.95
2021-03-22,1637.65
2021-03-23,1632.85
2021-03-24,1592.35
2021-03-25,1543.65
2021-03-26,1544.5
2021-03-30,1547.35
2021-03-31,1545.35
2021-04-01,1580.4
2021-04-05,1532.4
2021-04-06,1527.15
2021-04-07,1538.95
2021-04-08,1544.35
2021-04-09,1556.95
2021-04-12,1430.85
2021-04-13,1457.05
2021-04-15,1447.4
2021-04-16,1474.4
2021-04-19,1435.5
2021-04-20,1479.3
2021-04-22,1506.55
2021-04-23,1513.65
2021-04-26,1516.05
2021-04-27,1541.8
2021-04-28,1557.95
2021-04-29,1553.55
2021-04-30,1547.95
2021-05-03,1527.1
2021-05-04,1525.65
2021-05-05,1532.25
2021-05-06,1552.95
2021-05-07,1567.0
2021-05-10,1606.55
2021-05-11,1619.2
2021-05-12,1629.8
2021-05-14,1604.35
2021-05-17,1595.85
2021-05-18,1622.65
2021-05-19,1655.2
2021-05-20,1651.3
2021-05-21,1667.6
2021-05-24,1687.55
2021-05-25,1741.0
2021-05-26,1773.5
2021-05-27,1791.05
2021-05-28,1785.75
2021-05-31,1761.45
2021-06-01,1767.0
2021-06-02,1770.55
2021-06-03,1799.65
2021-06-04,1817.95
2021-06-07,1839.1
2021-06-08,1854.75
2021-06-09,1815.8
2021-06-10,1900.1
2021-06-11,1881.8
2021-06-14,1869.85
2021-06-15,1907.3
2021-06-16,1886.5
2021-06-17,1865.95
2021-06-18,1853.95
2021-06-21,1863.4
2021-06-22,1864.75
2021-06-23,1855.6
2021-06-24,1834.5
2021-06-25,1835.75
2021-06-28,1824.05
2021-06-29,1811.8
2021-06-30,1797.5
2021-07-01,1794.75
2021-07-02,1805.1
2021-07-05,1820.5
2021-07-06,1832.7
2021-07-07,1829.5
2021-07-08,1808.0
2021-07-09,1824.95
2021-07-12,1821.45
2021-07-13,1810.75
2021-07-14,1814.25
2021-07-15,1807.85
2021-07-16,1800.9
2021-07-19,1791.45
2021-07-20,1745.3
2021-07-22,1771.4
2021-07-23,1754.0
2021-07-26,1759.55
2021-07-27,1751.0
2021-07-28,1746.65
2021-07-29,1761.7
2021-07-30,1796.0
2021-08-02,1796.7
2021-08-03,1781.8
2021-08-04,1760.25
2021-08-05,1732.65
2021-08-06,1715.85
2021-08-09,1734.55
2021-08-10,1692.75
2021-08-11,1683.5
2021-08-12,1721.85
2021-08-13,1705.85
2021-08-16,1681.35
2021-08-17,1670.85
2021-08-18,1666.9
2021-08-20,1604.15
2021-08-23,1576.9
2021-08-24,1607.75
2021-08-25,1596.7
2021-08-26,1578.05
2021-08-27,1593.45
2021-08-30,1603.65
2021-08-31,1601.65
2021-09-01,1610.55
2021-09-02,1615.9
2021-09-03,1639.75
2021-09-06,1661.4
2021-09-07,1663.1
2021-09-08,1652.45
2021-09-09,1701.45
2021-09-13,1724.25
2021-09-14,1972.5
2021-09-15,1942.0
2021-09-16,1908.75
2021-09-17,1927.5
2021-09-20,1918.85
2021-09-21,1941.35
2021-09-22,2204.75
2021-09-23,2167.15
2021-09-24,2153.25
2021-09-27,2188.45
2021-09-28,2152.1
2021-09-29,2157.95
2021-09-30,2138.3
2021-10-01,2154.3
2021-10-04,2210.35
2021-10-05,2228.65
2021-10-06,2213.4
2021-10-07,2234.4
2021-10-08,2254.05
2021-10-11,2285.8
2021-10-12,2319.35
2021-10-13,2325.85
2021-10-14,2350.85
2021-10-18,2334.0
2021-10-19,2310.65
2021-10-20,2334.45
2021-10-21,2333.8
2021-10-22,2281.55
2021-10-25,2276.5
2021-10-26,2335.6
2021-10-27,2288.2
2021-10-28,2232.0
2021-10-29,2246.0
2021-11-01,2303.75
2021-11-02,2325.65
2021-11-03,2301.05
2021-11-04,2334.8
2021-11-08,2368.05
2021-11-09,2372.55
2021-11-10,2353.9
2021-11-11,2325.9
2021-11-12,2322.95
2021-11-15,2317.3
2021-11-16,2311.75
2021-11-17,2320.95
2021-11-18,2273.25
2021-11-22,2184.45
2021-11-23,2235.05
2021-11-24,2279.65
2021-11-25,2311.65
2021-11-26,2229.9
2021-11-29,2180.05
2021-11-30,2171.1
2021-12-01,2193.7
2021-12-02,2227.65
2021-12-03,2266.15
2021-12-06,2240.5
2021-12-07,2273.0
2021-12-08,2330.15
2021-12-09,2413.4
2021-12-10,2473.05
2021-12-13,2428.35
2021-12-14,2466.2
2021-12-15,2432.95
2021-12-16,2389.8
2021-12-17,2276.5
2021-12-20,2186.8
2021-12-21,2242.4
2021-12-22,2272.8
2021-12-23,2247.8
2021-12-24,2241.35
2021-12-27,2217.65
2021-12-28,2221.45
2021-12-29,2199.8
2021-12-30,2197.25
2021-12-31,2218.8
2022-01-03,2251.2
2022-01-04,2251.4
2022-01-05,2241.45
2022-01-06,2261.8
2022-01-07,2243.1
2022-01-10,2293.6
2022-01-11,2292.65
2022-01-12,2311.4
2022-01-13,2323.8
2022-01-14,2316.75
2022-01-17,2328.3
2022-01-18,2301.4
2022-01-19,2324.6
2022-01-20,2308.3
2022-01-21,2228.25
2022-01-24,2126.05
2022-01-25,2172.75
2022-01-27,2185.5
2022-01-28,2204.45
2022-01-31,2235.35
2022-02-01,2247.2
2022-02-02,2286.95
2022-02-03,2273.55
2022-02-04,2230.55
2022-02-07,2197.4
2022-02-08,2174.8
2022-02-09,2215.3
2022-02-10,2252.1
2022-02-11,2221.45
2022-02-14,2127.7
2022-02-15,2208.0
2022-02-16,2194.75
2022-02-17,2178.35
2022-02-18,2163.35
2022-02-21,2104.75
2022-02-22,2035.2
2022-02-23,2050.1
2022-02-24,1907.6
2022-02-25,1997.1
2022-02-28,2010.65
2022-03-02,2048.2
2022-03-03,2056.15
2022-03-04,1997.1
2022-03-07,1987.8
2022-03-08,2042.6
2022-03-09,2125.35
2022-03-10,2132.25
2022-03-11,2131.55
2022-03-14,2183.7
2022-03-15,2133.45
2022-03-16,2147.45
2022-03-17,2171.75
2022-03-21,2181.75
2022-03-22,2187.65
2022-03-23,2192.25
2022-03-24,2321.75
2022-03-25,2322.75
2022-03-28,2336.45
2022-03-29,2307.95
2022-03-30,2360.5
2022-03-31,2379.6
2022-04-01,2420.6
2022-04-04,2454.65
2022-04-05,2448.2
2022-04-06,2427.4
2022-04-07,2396.6
2022-04-08,2412.5
2022-04-11,2445.35
2022-04-12,2408.3
2022-04-13,2389.7
2022-04-18,2355.0
2022-04-19,2309.75
2022-04-20,2299.2
2022-04-21,2296.45
2022-04-22,2290.6
2022-04-25,2241.0
2022-04-26,2283.6
2022-04-27,2285.2
2022-04-28,2213.15
2022-04-29,2149.7
2022-05-02,2158.65
2022-05-04,2066.05
2022-05-05,2060.65
2022-05-06,2020.7
2022-05-09,1967.1
2022-05-10,1960.15
2022-05-11,1955.75
2022-05-12,1924.5
2022-05-13,1945.35
2022-05-16,1952.2
2022-05-17,2010.95
2022-05-18,2006.9
2022-05-19,1931.75
2022-05-20,2018.15
2022-05-23,1998.4
2022-05-24,1947.05
2022-05-25,1891.3
2022-05-26,1911.0
2022-05-27,1958.5
2022-05-30,2021.45
2022-05-31,2052.65
2022-06-01,2037.35
2022-06-02,2060.1
2022-06-03,2028.85
2022-06-06,2003.55
2022-06-07,1971.55
2022-06-08,2000.9
2022-06-09,2007.8
2022-06-10,1980.25
2022-06-13,1901.55
2022-06-14,1898.4
2022-06-15,1892.85
2022-06-16,1832.25
2022-06-17,1833.8
2022-06-20,1786.35
2022-06-21,1884.35
2022-06-22,1818.4
2022-06-23,1846.05
2022-06-24,1892.9
2022-06-27,1893.1
2022-06-28,1903.3
2022-06-29,1899.7
2022-06-30,1897.55
2022-07-01,1910.4
2022-07-04,1918.65
2022-07-05,1901.4
2022-07-06,1936.45
2022-07-07,1945.9
2022-07-08,1947.05
2022-07-11,1951.4
2022-07-12,1929.05
2022-07-13,1938.7
2022-07-14,1931.6
2022-07-15,1938.15
2022-07-18,1963.15
2022-07-19,1956.4
2022-07-20,1947.9
2022-07-21,1971.0
2022-07-22,1976.9
2022-07-25,1962.9
2022-07-26,1979.85
2022-07-27,2021.9
2022-07-28,2049.85
2022-07-29,2079.05
2022-08-01,2126.9
2022-08-02,2125.2
2022-08-03,2116.2
2022-08-04,2097.45
2022-08-05,2086.55
2022-08-08,2103.2
2022-08-10,2092.95
2022-08-11,2072.55
2022-08-12,2043.25
2022-08-16,2037.2
2022-08-17,2066.95
2022-08-18,2065.4
2022-08-19,2063.6
2022-08-22,2058.6
2022-08-23,2062.5
2022-08-24,2098.35
2022-08-25,2097.4
2022-08-26,2083.55
2022-08-29,2041.15
2022-08-30,2069.2
2022-09-01,2071.75
2022-09-02,2082.2
2022-09-05,2139.5
2022-09-06,2130.95
2022-09-07,2162.0
2022-09-08,2152.3
2022-09-09,2148.1
2022-09-12,2190.65
2022-09-13,2198.75
2022-09-14,2217.8
2022-09-15,2169.55
2022-09-16,2081.35
2022-09-19,2107.65
2022-09-20,2127.25
2022-09-21,2121.2
2022-09-22,2160.35
2022-09-23,2086.05
2022-09-26,2022.4
2022-09-27,2029.4
2022-09-28,2009.1
2022-09-29,2033.3
2022-09-30,2062.9
2022-10-03,2039.1
2022-10-04,2095.45
2022-10-06,2152.6
2022-10-07,2160.8
2022-10-10,2137.65
2022-10-11,2094.5
2022-10-12,2093.1
2022-10-13,2098.7
2022-10-14,2082.1
2022-10-17,2065.5
2022-10-18,2109.75
2022-10-19,2103.8
2022-10-20,2104.1
2022-10-21,2063.55
2022-10-24,2070.4
2022-10-25,2059.15
2022-10-27,2073.05
2022-10-28,2055.55
2022-10-31,2062.35
2022-11-01,2056.75
2022-11-02,2074.25
2022-11-03,2078.5
2022-11-04,2100.7
2022-11-07,2105.05
2022-11-09,2098.7
2022-11-10,2088.8
2022-11-11,2104.25
2022-11-14,2053.85
2022-11-15,2049.7
2022-11-16,2020.15
2022-11-17,1999.9
2022-11-18,1991.15
2022-11-21,1996.1
2022-11-22,2008.0
2022-11-23,2030.95
2022-11-24,2047.45
2022-11-25,2099.1
2022-11-28,2097.95
2022-11-29,2100.6
2022-11-30,2116.55
2022-12-01,2160.5
2022-12-02,2186.9
2022-12-05,2191.5
2022-12-06,2169.1
2022-12-07,2137.65
2022-12-08,2153.75
2022-12-09,2139.9
2022-12-12,2143.2
2022-12-13,2142.4
2022-12-14,2164.9
2022-12-15,2119.9
2022-12-16,2092.4
2022-12-19,2099.1
2022-12-20,2082.0
2022-12-21,2018.85
2022-12-22,2004.25
2022-12-23,1904.2
2022-12-26,1958.5
2022-12-27,1981.8
2022-12-28,1994.0
2022-12-29,1981.15
2022-12-30,1992.05
2023-01-02,2015.35
2023-01-03,2001.15
2023-01-04,1971.2
2023-01-05,1975.1
2023-01-06,1946.4
2023-01-09,1955.8
2023-01-10,1936.95
2023-01-11,1945.05
2023-01-12,1960.6
2023-01-13,1972.35
2023-01-16,1945.5
2023-01-17,1928.85
2023-01-18,1933.6
2023-01-19,1914.35
2023-01-20,1888.3
2023-01-23,1891.0
2023-01-24,1898.75
2023-01-25,1874.75
2023-01-27,1861.2
2023-01-30,1854.7
2023-01-31,1898.6
2023-02-01,1847.3
2023-02-02,1856.5
2023-02-03,1848.35
2023-02-06,1862.8
2023-02-07,1853.25
2023-02-08,1863.6
2023-02-09,1874.85
2023-02-10,1882.25
2023-02-13,1836.05
2023-02-14,1833.2
2023-02-15,1840.9
2023-02-16,1844.2
2023-02-17,1830.1
2023-02-20,1819.05
2023-02-21,1803.35
2023-02-22,1768.55
2023-02-23,1737.25
2023-02-24,1731.2
2023-02-27,1663.85
2023-02-28,1704.8
2023-03-01,1737.6
2023-03-02,1728.4
2023-03-03,1750.4
2023-03-06,1750.5
2023-03-08,1759.95
2023-03-09,1745.6
2023-03-10,1727.9
2023-03-13,1684.45
2023-03-14,1687.1
2023-03-15,1666.45
2023-03-16,1735.85
2023-03-17,1720.65
2023-03-20,1722.75
2023-03-21,1743.95
2023-03-22,1738.35
2023-03-23,1737.05
2023-03-24,1695.65
2023-03-27,1677.35
2023-03-28,1649.1
2023-03-29,1692.8
2023-03-31,1700.1
2023-04-03,1711.7
2023-04-05,1723.15
2023-04-06,1732.8
2023-04-10,1734.9
2023-04-11,1745.4
2023-04-12,1735.35
2023-04-13,1722.5
2023-04-17,1715.8
2023-04-18,1710.1
2023-04-19,1680.85
2023-04-20,1684.2
2023-04-21,1706.65
2023-04-24,1684.3
2023-04-25,1672.25
2023-04-26,1675.5
2023-04-27,1684.35
2023-04-28,1714.85
2023-05-02,1723.1
2023-05-03,1727.9
2023-05-04,1737.95
2023-05-05,1707.65
2023-05-08,1697.45
2023-05-09,1693.55
2023-05-10,1716.55
2023-05-11,1720.75
2023-05-12,1701.45
2023-05-15,1736.55
2023-05-16,1712.6
2023-05-17,1676.85
2023-05-18,1662.9
2023-05-19,1666.55
2023-05-22,1665.0
2023-05-23,1683.65
2023-05-24,1692.95
2023-05-25,1692.0
2023-05-26,1729.95
2023-05-29,1738.45
2023-05-30,1750.35
2023-05-31,1755.85
2023-06-01,1768.25
2023-06-02,1784.5
2023-06-05,1800.15
2023-06-06,1797.55
2023-06-07,1805.7
2023-06-08,1778.25
2023-06-09,1763.5
2023-06-12,1783.5
2023-06-13,1815.25
2023-06-14,1805.0
2023-06-15,1786.9
2023-06-16,1806.2
2023-06-19,1790.1
2023-06-20,1768.3
2023-06-21,1777.95
2023-06-22,1778.7
2023-06-23,1740.85
2023-06-26,1742.4
2023-06-27,1753.5
2023-06-28,1741.7
2023-06-30,1743.8
2023-07-03,1752.75
2023-07-04,1767.15
2023-07-05,1793.5
2023-07-06,1824.2
2023-07-07,1895.55
2023-07-10,1877.55
2023-07-11,1881.0
2023-07-12,1889.85
2023-07-13,1854.35
2023-07-14,1927.4
2023-07-17,1988.15
2023-07-18,1951.55
2023-07-19,1973.6
2023-07-20,1974.85
2023-07-21,1984.15
2023-07-24,1980.5
2023-07-25,2010.5
2023-07-26,2029.15
2023-07-27,2024.6
2023-07-28,2052.55
2023-07-31,2061.5
2023-08-01,2058.7
2023-08-02,2026.45
2023-08-03,2044.85
2023-08-04,2047.4
2023-08-07,2043.35
2023-08-08,2058.4
2023-08-09,2101.7
2023-08-10,2241.05
2023-08-11,2200.1
2023-08-14,2219.15
2023-08-16,2245.8
2023-08-17,2236.9
2023-08-18,2251.55
2023-08-21,2245.05
2023-08-22,2258.35
2023-08-23,2273.7
2023-08-24,2277.85
2023-08-25,2265.85
2023-08-28,2273.55
2023-08-29,2291.1
2023-08-30,2302.25
2023-08-31,2293.1
2023-09-01,2296.1
2023-09-04,2332.7
2023-09-05,2407.15
2023-09-06,2411.9
2023-09-07,2438.25
2023-09-08,2414.6
2023-09-11,2406.75
2023-09-12,2303.3
2023-09-13,2338.45
2023-09-14,2329.15
2023-09-15,2326.85
2023-09-18,2297.25
2023-09-20,2291.35
2023-09-21,2292.0
2023-09-22,2292.05
2023-09-25,2275.3
2023-09-26,2255.65
2023-09-27,2256.15
2023-09-28,2224.55
2023-09-29,2268.2
2023-10-03,2290.9
2023-10-04,2251.5
2023-10-05,2287.15
2023-10-06,2286.75
2023-10-09,2236.85
2023-10-10,2259.35
2023-10-11,2278.75
2023-10-12,2347.5
2023-10-13,2319.85
2023-10-16,2314.45
2023-10-17,2316.85
2023-10-18,2323.15
2023-10-19,2326.3
2023-10-20,2304.1
2023-10-23,2189.45
2023-10-25,2153.0
2023-10-26,2125.7
2023-10-27,2180.5
2023-10-30,2179.3
2023-10-31,2199.05
2023-11-01,2218.45
2023-11-02,2236.0
2023-11-03,2266.75
2023-11-06,2282.0
2023-11-07,2267.3
2023-11-08,2265.7
2023-11-09,2260.25
2023-11-10,2232.45
2023-11-12,2248.2
2023-11-13,2237.8
2023-11-15,2254.8
2023-11-16,2273.25
2023-11-17,2275.9
2023-11-20,2262.15
2023-11-21,2287.55
2023-11-22,2267.55
2023-11-23,2278.15
2023-11-24,2283.45
2023-11-28,2288.85
2023-11-29,2285.85
2023-11-30,2296.55
2023-12-01,2355.65
2023-12-04,2337.3
2023-12-05,2323.75
2023-12-06,2372.7
2023-12-07,2394.5
2023-12-08,2396.0
2023-12-11,2426.7
2023-12-12,2440.95
2023-12-13,2450.8
2023-12-14,2441.5
2023-12-15,2437.05
2023-12-18,2465.75
2023-12-19,2447.45
2023-12-20,2322.35
2023-12-21,2380.2
2023-12-22,2390.5
2023-12-26,2376.6
2023-12-27,2379.5
2023-12-28,2379.7
2023-12-29,2388.15
2024-01-01,2430.6
2024-01-02,2442.5
2024-01-03,2454.45
2024-01-04,2464.7
2024-01-05,2468.0
2024-01-08,2469.9
2024-01-09,2387.8
2024-01-10,2470.65
2024-01-11,2462.05
2024-01-12,2446.05
2024-01-15,2399.55
2024-01-16,2407.65
2024-01-17,2404.7
2024-01-18,2392.9
2024-01-19,2369.9
2024-01-20,2372.7
2024-01-23,2067.3
2024-01-24,2130.65
2024-01-25,2134.6
2024-01-29,2134.7
2024-01-30,2143.45
2024-01-31,2151.0
2024-02-01,2127.6
2024-02-02,2129.05
2024-02-05,2124.2
2024-02-06,2129.25
2024-02-07,2154.8
2024-02-08,2197.6
2024-02-09,2191.8
2024-02-12,2094.05
2024-02-13,2093.4
2024-02-14,2146.0
2024-02-15,2143.65
2024-02-16,2164.8
2024-02-19,2173.65
2024-02-20,2223.0
2024-02-21,2113.95
2024-02-22,2135.2
2024-02-23,2164.3
2024-02-26,2156.4
2024-02-27,2142.8
2024-02-28,2068.75
2024-02-29,2049.95
2024-03-01,2019.9
2024-03-02,2055.25
2024-03-04,2017.15
2024-03-05,1989.5
2024-03-06,1939.05
2024-03-07,1988.35
2024-03-11,1930.5
2024-03-12,1894.85
2024-03-13,1788.35
2024-03-14,1823.3
2024-03-15,1822.5
2024-03-18,1843.5
2024-03-19,1798.3
2024-03-20,1794.85
2024-03-21,1826.95
2024-03-22,1849.8
2024-03-26,1819.05
2024-03-27,1808.6
2024-03-28,1795.85
2024-04-01,1880.05
2024-04-02,1914.9
2024-04-03,1925.85
2024-04-04,1923.8
2024-04-05,1916.25
2024-04-08,1901.5
2024-04-09,1877.6
2024-04-10,1911.35
2024-04-12,1888.25
2024-04-15,1846.1
2024-04-16,1875.15
2024-04-18,1889.55
2024-04-19,1870.35
2024-04-22,1875.1
2024-04-23,1885.0
2024-04-24,1879.6
2024-04-25,1888.6
2024-04-26,1910.95
2024-04-29,1912.35
2024-04-30,1892.8
2024-05-02,1862.95
2024-05-03,1851.1
2024-05-06,1811.15
2024-05-07,1784.95
2024-05-08,1800.6
2024-05-09,1768.4
2024-05-10,1772.4
2024-05-13,1768.55
2024-05-14,1781.5
2024-05-15,1772.45
2024-05-16,1794.15
2024-05-17,1811.8
2024-05-18,1834.35
2024-05-21,1857.35
2024-05-22,1870.9
2024-05-23,1877.4
2024-05-24,1897.0
2024-05-27,1878.6
2024-05-28,1884.45
2024-05-29,1887.75
2024-05-30,1896.85
2024-05-31,1870.4
2024-06-03,1929.05
2024-06-04,1802.0
2024-06-05,1873.4
2024-06-06,1942.35
2024-06-07,1970.65
2024-06-10,2007.4
2024-06-11,2042.55
2024-06-12,2081.2
2024-06-13,2058.55
2024-06-14,2057.85
2024-06-18,2044.6
2024-06-19,2018.2
2024-06-20,2020.5
2024-06-21,2039.65
2024-06-24,2001.6
2024-06-25,1991.5
2024-06-26,2023.45
2024-06-27,1996.2
2024-06-28,1992.35
2024-07-01,2040.6
2024-07-02,2062.05
2024-07-03,2054.1
2024-07-04,2044.9
2024-07-05,2047.55
2024-07-08,2039.95
2024-07-09,2047.25
2024-07-10,2011.15
2024-07-11,2031.9
2024-07-12,2074.15
2024-07-15,2105.8
2024-07-16,2084.05
2024-07-18,2009.65
2024-07-19,1962.95
2024-07-22,1953.7
2024-07-23,1976.3
2024-07-24,2025.05
2024-07-25,2041.4
2024-07-26,2075.65
2024-07-29,2113.05
2024-07-30,2127.0
2024-07-31,2149.7
2024-08-01,2109.15
2024-08-02,2100.3
2024-08-05,2004.2
2024-08-06,2007.25
2024-08-07,2058.95
2024-08-08,2063.85
2024-08-09,2101.65
2024-08-12,2058.55
2024-08-13,2039.0
2024-08-14,2017.4
2024-08-16,2059.65
2024-08-19,2080.75
2024-08-20,2075.2
2024-08-21,2100.05
2024-08-22,2096.0
2024-08-23,2068.95
2024-08-26,2064.3
2024-08-27,2148.85
2024-08-28,2118.6
2024-08-29,2112.0
2024-08-30,2104.5
2024-09-02,2094.55
2024-09-03,2064.4
2024-09-04,2066.1
2024-09-05,2082.85
2024-09-06,2059.9
2024-09-09,2052.2
2024-09-10,2107.35
2024-09-11,2075.7
2024-09-12,2083.5
2024-09-13,2118.45
2024-09-16,2139.5
2024-09-17,2114.05
2024-09-18,2107.7
2024-09-19,2056.1
2024-09-20,2062.95
2024-09-23,2077.85
2024-09-24,2078.1
2024-09-25,2139.25
2024-09-26,2148.0
2024-09-27,2114.8
2024-09-30,2138.5
2024-10-01,2172.75
2024-10-03,2126.45
2024-10-04,2070.95
2024-10-07,1995.3
2024-10-08,2057.4
2024-10-09,2074.4
2024-10-10,2064.95
2024-10-11,2077.25
2024-10-14,2056.5
2024-10-15,2069.3
2024-10-16,2059.35
2024-10-17,2014.4
2024-10-18,2042.2
2024-10-21,1984.35
2024-10-22,1933.75
2024-10-23,1940.2
2024-10-24,1936.95
2024-10-25,1894.35
2024-10-28,1931.5
2024-10-29,1937.6
2024-10-30,1982.85
2024-10-31,2019.0
2024-11-01,2027.25
