date,NIFTY CEMENT
2024-01-16,14872.45
2024-01-17,14539.81
2024-01-18,14562.98
2024-01-19,14775.59
2024-01-20,14838.27
2024-01-23,14502.43
2024-01-24,14734.94
2024-01-25,15101.96
2024-01-29,15423.62
2024-01-30,15361.13
2024-01-31,15542.17
2024-02-01,15509.42
2024-02-02,15372.48
2024-02-05,15062.14
2024-02-06,15224.49
2024-02-07,15337.89
2024-02-08,15069.33
2024-02-09,15309.59
2024-02-12,15118.98
2024-02-13,14984.77
2024-02-14,14971.77
2024-02-15,14950.49
2024-02-16,15173.07
2024-02-19,15274.55
2024-02-20,15287.37
2024-02-21,15258.58
2024-02-22,15326.66
2024-02-23,15362.49
2024-02-26,15356.49
2024-02-27,15367.79
2024-02-28,15038.46
2024-02-29,15175.23
2024-03-01,15428.79
2024-03-02,15440.74
2024-03-04,15355.03
2024-03-05,15154.69
2024-03-06,14902.49
2024-03-07,14926.91
2024-03-11,14935.06
2024-03-12,14654.93
2024-03-13,14197.2
2024-03-14,14528.85
2024-03-15,14622.73
2024-03-18,14539.51
2024-03-19,14375.14
2024-03-20,14368.01
2024-03-21,14616.06
2024-03-22,14697.36
2024-03-26,14725.2
2024-03-27,14770.16
2024-03-28,14907.34
2024-04-01,15262.9
2024-04-02,15481.44
2024-04-03,15442.54
2024-04-04,15309.84
2024-04-05,15172.74
2024-04-08,15291.53
2024-04-09,15169.69
2024-04-10,15172.47
2024-04-12,14918.61
2024-04-15,14758.31
2024-04-16,14776.38
2024-04-18,14619.02
2024-04-19,14656.64
2024-04-22,14717.13
2024-04-23,14928.1
2024-04-24,15057.7
2024-04-25,14886.15
2024-04-26,14849.31
2024-04-29,14945.69
2024-04-30,14952.5
2024-05-02,14972.24
2024-05-03,15069.04
2024-05-06,14920.11
2024-05-07,14717.19
2024-05-08,14676.42
2024-05-09,14423.99
2024-05-10,14468.63
2024-05-13,14565.03
2024-05-14,14738.0
2024-05-15,14724.18
2024-05-16,14748.47
2024-05-17,14981.26
2024-05-18,15000.05
2024-05-21,15012.87
2024-05-22,15045.89
2024-05-23,15193.18
2024-05-24,15122.1
2024-05-27,15037.84
2024-05-28,15077.98
2024-05-29,14924.53
2024-05-30,14701.74
2024-05-31,14728.03
2024-06-03,15338.65
2024-06-04,14105.52
2024-06-05,14596.58
2024-06-06,14811.77
2024-06-07,15210.64
2024-06-10,15685.59
2024-06-11,15680.52
2024-06-12,15932.79
2024-06-13,15968.81
2024-06-14,16111.23
2024-06-18,16071.74
2024-06-19,15909.1
2024-06-20,15970.21
2024-06-21,15758.43
2024-06-24,15827.3
2024-06-25,15808.64
2024-06-26,16080.14
2024-06-27,16400.04
2024-06-28,16434.18
2024-07-01,16845.86
2024-07-02,16707.12
2024-07-03,16674.91
2024-07-04,16557.25
2024-07-05,16521.61
2024-07-08,16427.41
2024-07-09,16535.24
2024-07-10,16568.56
2024-07-11,16593.64
2024-07-12,16657.12
2024-07-15,16694.49
2024-07-16,16744.75
2024-07-18,16724.64
2024-07-19,16320.09
2024-07-22,16590.98
2024-07-23,16672.46
2024-07-24,16526.05
2024-07-25,16453.9
2024-07-26,16698.8
2024-07-29,16697.28
2024-07-30,16689.84
2024-07-31,16714.68
2024-08-01,16569.48
2024-08-02,16304.35
2024-08-05,15880.88
2024-08-06,15724.57
2024-08-07,15881.76
2024-08-08,15556.58
2024-08-09,15542.28
2024-08-12,15542.3
2024-08-13,15368.46
2024-08-14,15248.06
2024-08-16,15602.42
2024-08-19,15642.9
2024-08-20,15628.01
2024-08-21,15674.51
2024-08-22,15891.61
2024-08-23,15843.87
2024-08-26,15846.23
2024-08-27,15808.59
2024-08-28,15722.33
2024-08-29,15670.26
2024-08-30,15859.32
2024-09-02,15899.21
2024-09-03,15999.43
2024-09-04,16164.86
2024-09-05,16209.48
2024-09-06,16049.93
2024-09-09,16154.68
2024-09-10,16156.5
2024-09-11,16073.07
2024-09-12,16268.66
2024-09-13,16355.45
2024-09-16,16284.97
2024-09-17,16218.76
2024-09-18,16068.31
2024-09-19,15964.91
2024-09-20,16025.73
2024-09-23,16260.41
2024-09-24,16135.48
2024-09-25,16124.34
2024-09-26,16304.15
2024-09-27,16350.58
2024-09-30,16400.52
2024-10-01,16488.45
2024-10-03,16288.59
2024-10-04,16115.43
2024-10-07,15729.91
2024-10-08,15931.93
2024-10-09,15778.44
2024-10-10,15654.98
2024-10-11,15638.1
2024-10-14,15680.5
2024-10-15,15733.82
2024-10-16,15754.82
2024-10-17,15468.6
2024-10-18,15565.11
2024-10-21,15422.77
2024-10-22,15216.39
2024-10-23,15184.31
2024-10-24,15358.66
2024-10-25,15181.65
2024-10-28,15417.73
2024-10-29,15571.49
2024-10-30,15661.03
2024-10-31,15642.72
2024-11-01,15732.69
2024-11-04,15414.48
2024-11-05,15453.2
2024-11-06,15599.34
2024-11-07,15322.58
2024-11-08,15202.5
2024-11-11,15092.82
2024-11-12,15074.69
2024-11-13,14825.77
2024-11-14,14835.82
2024-11-18,14780.65
2024-11-19,14889.07
2024-11-21,14624.6
2024-11-22,15041.95
2024-11-25,15272.79
2024-11-26,15076.31
2024-11-27,15305.45
2024-11-28,15207.17
2024-11-29,15525.09
2024-12-02,15953.74
2024-12-03,16298.94
2024-12-04,16275.0
2024-12-05,16213.4
2024-12-06,16194.52
2024-12-09,16121.49
2024-12-10,16150.29
2024-12-11,16330.73
2024-12-12,16216.53
2024-12-13,16405.54
2024-12-16,16438.56
2024-12-17,16254.04
2024-12-18,16101.7
2024-12-19,15935.94
2024-12-20,15588.65
2024-12-23,15715.2
2024-12-24,15560.0
2024-12-26,15559.05
2024-12-27,15491.16
2024-12-30,15384.72
2024-12-31,15388.57
2025-01-01,15389.58
2025-01-02,15819.44
2025-01-03,15695.37
2025-01-06,15364.04
2025-01-07,15527.64
2025-01-08,15420.43
2025-01-09,15273.9
2025-01-10,14901.11
2025-01-13,14459.86
2025-01-14,14648.57
2025-01-15,14734.69
2025-01-16,14954.28
2025-01-17,14935.72
2025-01-20,14960.86
2025-01-21,14913.63
2025-01-22,14970.67
2025-01-23,15437.5
2025-01-24,15373.89
2025-01-27,15151.44
2025-01-28,15244.98
2025-01-29,15394.69
2025-01-30,15338.62
2025-01-31,15476.72
2025-02-01,15201.75
2025-02-03,15168.32
2025-02-04,15492.11
2025-02-05,15626.87
2025-02-06,15510.79
2025-02-07,15543.91
2025-02-10,15359.0
2025-02-11,15221.9
2025-02-12,15236.75
2025-02-13,15246.76
2025-02-14,14988.27
2025-02-17,15075.12
2025-02-18,14937.49
2025-02-19,14969.11
2025-02-20,14983.55
2025-02-21,14855.28
2025-02-24,14707.86
2025-02-25,14643.04
2025-02-27,14467.97
2025-02-28,14171.08
2025-03-03,14385.26
2025-03-04,14427.58
2025-03-05,14660.52
2025-03-06,14751.33
2025-03-07,14754.23
2025-03-10,14600.07
2025-03-11,14632.95
2025-03-12,14506.11
2025-03-13,14354.98
2025-03-17,14550.56
2025-03-18,14747.78
2025-03-19,15020.92
2025-03-20,15013.85
2025-03-21,15213.25
2025-03-24,15326.12
2025-03-25,15475.7
2025-03-26,15536.89
2025-03-27,15819.76
2025-03-28,15808.29
2025-04-01,15747.12
2025-04-02,15793.26
2025-04-03,16082.23
2025-04-04,15889.23
2025-04-07,15484.87
2025-04-08,15777.56
2025-04-09,15847.38
2025-04-11,15971.74
2025-04-15,16361.89
2025-04-16,16324.15
2025-04-17,16462.54
2025-04-21,16599.97
2025-04-22,16594.07
2025-04-23,16400.01
2025-04-24,16651.27
2025-04-25,16427.13
2025-04-28,16361.29
2025-04-29,16208.52
2025-04-30,16079.47
2025-05-02,16011.77
2025-05-05,16131.77
2025-05-06,16045.53
2025-05-07,16022.11
2025-05-08,15922.06
2025-05-09,15780.05
2025-05-12,16258.82
2025-05-13,16276.77
2025-05-14,16509.93
2025-05-15,16747.35
2025-05-16,16831.51
2025-05-19,16784.23
2025-05-20,16634.74
2025-05-21,16657.7
2025-05-22,16638.24
2025-05-23,16733.2
2025-05-26,16613.92
2025-05-27,16504.86
2025-05-28,16347.55
2025-05-29,16325.63
2025-05-30,16229.33
2025-06-02,16243.99
2025-06-03,16219.26
2025-06-04,16238.04
2025-06-05,16336.91
2025-06-06,16503.29
2025-06-09,16564.4
2025-06-10,16762.67
2025-06-11,16834.17
2025-06-12,16622.9
2025-06-13,16542.88
2025-06-16,16672.2
2025-06-17,16558.48
2025-06-18,16394.91
2025-06-19,16278.91
2025-06-20,16202.94
2025-06-23,16207.05
2025-06-24,16448.69
2025-06-25,16744.97
2025-06-26,17053.91
2025-06-27,17364.27
2025-06-30,17297.91
2025-07-01,17364.19
2025-07-02,17598.75
2025-07-03,17565.23
2025-07-04,17578.63
2025-07-07,17446.43
2025-07-08,17557.67
2025-07-09,17632.59
2025-07-10,17552.87
2025-07-11,17587.94
2025-07-14,17613.12
2025-07-15,17644.79
2025-07-16,17650.72
2025-07-17,17673.53
2025-07-18,17678.09
2025-07-21,17833.33
2025-07-22,18028.21
2025-07-23,17987.78
2025-07-24,17915.85
2025-07-25,17625.3
2025-07-28,17578.29
2025-07-29,17641.03
2025-07-30,17767.73
2025-07-31,17628.48
2025-08-01,17582.5
2025-08-04,17728.84
2025-08-05,17745.92
2025-08-06,17666.65
2025-08-07,17638.42
2025-08-08,17437.92
2025-08-11,17587.15
2025-08-12,17608.85
2025-08-13,17566.07
2025-08-14,17555.45
2025-08-18,18074.71
2025-08-19,18110.04
2025-08-20,18188.59
2025-08-21,18072.91
2025-08-22,17655.71
2025-08-25,17704.33
2025-08-26,17637.51
2025-08-28,17516.27
2025-08-29,17521.14
2025-09-01,17744.99
2025-09-02,17726.32
2025-09-03,17717.68
2025-09-04,17664.19
2025-09-05,17595.7
2025-09-08,17688.76
2025-09-09,17584.9
2025-09-10,17472.04
2025-09-11,17422.1
2025-09-12,17375.0
2025-09-15,17410.95
2025-09-16,17612.69
2025-09-17,17788.93
2025-09-18,17794.53
2025-09-19,17767.68
2025-09-22,17764.38
2025-09-23,17661.15
2025-09-24,17468.74
2025-09-25,17310.67
2025-09-26,16963.19
2025-09-29,16982.31
2025-09-30,17019.71
2025-10-01,17052.79
2025-10-03,17076.27
2025-10-06,17080.64
2025-10-07,17188.7
2025-10-08,17055.53
2025-10-09,17211.4
2025-10-10,17266.99
2025-10-13,17215.45
2025-10-14,17142.95
2025-10-15,17214.39
2025-10-16,17323.67
2025-10-17,17207.43
2025-10-20,17127.58
2025-10-21,17198.17
2025-10-23,17077.5
2025-10-24,16867.85
2025-10-27,17056.17
2025-10-28,17038.86
2025-10-29,17197.79
2025-10-30,17106.35
2025-10-31,16955.16
2025-11-03,16849.03
2025-11-04,16626.22
2025-11-06,16387.56
2025-11-07,16357.55
2025-11-10,16320.02
2025-11-11,16283.84
2025-11-12,16319.69
2025-11-13,16324.92
2025-11-14,16261.83
2025-11-17,16272.57
2025-11-18,16112.26
2025-11-19,16179.28
2025-11-20,16171.76
2025-11-21,16093.66
2025-11-24,16007.47
2025-11-25,15994.73
2025-11-26,16266.78
2025-11-27,16179.23
2025-11-28,16115.08
2025-12-01,16088.5
2025-12-02,16087.64
2025-12-03,15954.09
2025-12-04,15942.36
2025-12-05,15899.48
2025-12-08,15796.36
2025-12-09,15793.03
2025-12-10,15705.26
2025-12-11,15913.94
2025-12-12,16209.86
2025-12-15,16280.79
2025-12-16,16075.45
2025-12-17,16045.06
2025-12-18,15885.0
2025-12-19,15914.68
2025-12-22,15954.02
2025-12-23,16154.82
2025-12-24,16249.71
2025-12-26,16320.41
2025-12-29,16309.22
2025-12-30,16173.84
2025-12-31,16260.74
2026-01-01,16353.54
2026-01-02,16445.08
2026-01-05,16647.72
2026-01-06,16618.48
2026-01-07,16625.2
2026-01-08,16381.11
2026-01-09,16202.59
2026-01-12,16255.61
2026-01-13,16305.56
2026-01-14,16489.71
2026-01-16,16655.1
2026-01-19,16502.7
2026-01-20,16326.08
2026-01-21,16360.55
2026-01-22,16415.27
2026-01-23,16098.83
2026-01-27,16322.3
2026-01-28,16427.21
2026-01-29,16368.73
2026-01-30,16231.65
2026-02-01,15821.76
2026-02-02,16110.2
2026-02-03,16365.17
2026-02-04,16604.27
2026-02-05,16590.38
2026-02-06,16501.04
2026-02-09,16891.31
2026-02-10,16754.49
2026-02-11,16748.38
2026-02-12,16601.8
2026-02-13,16350.03
2026-02-16,16432.97
2026-02-17,16500.43
2026-02-18,16580.1
2026-02-19,16247.0
2026-02-20,16211.04
2026-02-23,16384.76
2026-02-24,16313.85
2026-02-25,16355.79
2026-02-26,16322.57
2026-02-27,15992.6
2026-03-02,15769.54
2026-03-04,15331.35
2026-03-05,15443.98
2026-03-06,15192.87
2026-03-09,14571.07
2026-03-10,14762.91
2026-03-11,14700.64
2026-03-12,14519.73
2026-03-13,14020.92
2026-03-16,14259.11
2026-03-17,14380.72
2026-03-18,14588.22
2026-03-19,14056.57
2026-03-20,14114.72
2026-03-23,13534.81
2026-03-24,13904.06
2026-03-25,14411.62
2026-03-27,14106.63
2026-03-30,13767.34
2026-04-01,14052.41
2026-04-02,13977.28
2026-04-06,14341.62
2026-04-07,14212.94
2026-04-08,14962.26
2026-04-09,14778.46
2026-04-10,15038.65
2026-04-13,14854.59
2026-04-15,15119.75
2026-04-16,15183.35
2026-04-17,15245.35
2026-04-20,15347.3
2026-04-21,15463.96
2026-04-22,15543.59
2026-04-23,15295.03
2026-04-24,15128.19
2026-04-27,15288.71
2026-04-28,15122.56
2026-04-29,15070.69
2026-04-30,14831.55
2026-05-04,15034.52
2026-05-05,14991.54
2026-05-06,15268.16
2026-05-07,15483.58
2026-05-08,15273.85
2026-05-11,15127.9
2026-05-12,14837.45
2026-05-13,14964.5
2026-05-14,15047.65
2026-05-15,14883.5
2026-05-18,14776.05
2026-05-19,14751.15
2026-05-20,14701.05
2026-05-21,15054.9
2026-05-22,15141.85
2026-05-25,15241.8
2026-05-26,15174.15
2026-05-27,15254.0
2026-05-29,15000.9
2026-06-01,14819.55
2026-06-02,14795.5
2026-06-03,14598.85
2026-06-04,14568.5
2026-06-05,14438.55
2026-06-08,14200.95
2026-06-09,14268.85
2026-06-10,14222.9
2026-06-11,14128.35
2026-06-12,14480.35
2026-06-15,14881.0
2026-06-16,14844.85
2026-06-17,14926.3
2026-06-18,15030.5
2026-06-19,14918.65
2026-06-22,14955.85
2026-06-23,14816.6
2026-06-24,15066.05
2026-06-25,15035.0
2026-06-29,14821.85
2026-06-30,14859.4
2026-07-01,14966.45
2026-07-02,15166.45
2026-07-03,15370.6
2026-07-06,15338.9
2026-07-07,15266.0
2026-07-08,14873.5
2026-07-09,15089.35
2026-07-10,15292.8
2026-07-13,15142.1
2026-07-14,15071.05
2026-07-15,15340.15
2026-07-16,15316.3
2026-07-17,15274.95
2026-07-20,15396.4
2026-07-21,15611.3
2026-07-22,15457.7
2026-07-23,15336.15
2026-07-24,15262.95
2026-07-27,15363.1
2026-07-28,15276.6
2026-07-29,15368.15
2026-07-30,15276.9
2026-07-31,15207.75
2026-08-03,15621.1
2026-08-04,15438.05
2026-08-05,15562.8
2026-08-06,15420.95
2026-08-07,15442.1
2026-08-10,15470.0
2026-08-11,15227.05
2026-08-12,15225.15
2026-08-13,15083.25
2026-08-14,14987.65
2026-08-17,14991.2
2026-08-18,14957.75
2026-08-19,14842.65
2026-08-20,14932.85
2026-08-21,14933.45
2026-08-24,14822.15
2026-08-25,14859.2
2026-08-26,15105.6
2026-08-27,14904.65
2026-08-28,14820.55
2026-08-31,14678.9
2026-09-01,14587.6
2026-09-02,14521.25
2026-09-03,14588.2
2026-09-04,14651.6
2026-09-07,14440.45
2026-09-08,14347.35
2026-09-09,14297.65
2026-09-10,14292.4
2026-09-11,14191.85
2026-09-15,13806.2
2026-09-16,13830.7
2026-09-17,13965.35
2026-09-18,14230.1
