date,NIFTY HEALTHCARE
2024-01-16,10934.15
2024-01-17,10858.25
2024-01-18,10926.3
2024-01-19,11005.9
2024-01-20,10948.4
2024-01-23,11146.9
2024-01-24,11241.7
2024-01-25,11099.5
2024-01-29,11167.4
2024-01-30,11105.5
2024-01-31,11421.85
2024-02-01,11371.5
2024-02-02,11392.55
2024-02-05,11566.95
2024-02-06,11704.9
2024-02-07,11769.35
2024-02-08,11785.15
2024-02-09,11898.25
2024-02-12,11962.85
2024-02-13,12063.95
2024-02-14,11951.1
2024-02-15,11905.3
2024-02-16,12039.05
2024-02-19,12102.4
2024-02-20,12122.9
2024-02-21,12070.4
2024-02-22,12121.15
2024-02-23,12159.0
2024-02-26,12056.3
2024-02-27,12137.3
2024-02-28,12025.6
2024-02-29,11950.95
2024-03-01,11786.2
2024-03-02,11877.35
2024-03-04,11865.35
2024-03-05,11873.4
2024-03-06,11972.6
2024-03-07,11990.25
2024-03-11,12043.4
2024-03-12,11916.3
2024-03-13,11697.05
2024-03-14,11818.2
2024-03-15,11705.8
2024-03-18,11787.0
2024-03-19,11568.25
2024-03-20,11589.9
2024-03-21,11703.1
2024-03-22,11851.3
2024-03-26,11897.6
2024-03-27,11893.5
2024-03-28,12059.3
2024-04-01,12187.8
2024-04-02,12165.4
2024-04-03,12136.6
2024-04-04,12136.15
2024-04-05,12132.45
2024-04-08,12156.5
2024-04-09,12187.3
2024-04-10,12195.8
2024-04-12,12019.55
2024-04-15,11854.9
2024-04-16,11880.6
2024-04-18,11672.2
2024-04-19,11625.45
2024-04-22,11751.0
2024-04-23,11639.35
2024-04-24,11785.7
2024-04-25,11948.75
2024-04-26,11999.0
2024-04-29,12043.95
2024-04-30,11974.5
2024-05-02,12029.75
2024-05-03,12039.8
2024-05-06,12117.45
2024-05-07,11877.2
2024-05-08,11875.6
2024-05-09,11630.0
2024-05-10,11748.3
2024-05-13,11933.75
2024-05-14,11900.35
2024-05-15,11931.1
2024-05-16,12038.6
2024-05-17,12023.3
2024-05-18,12094.4
2024-05-21,12146.45
2024-05-22,12211.85
2024-05-23,12115.95
2024-05-24,12043.5
2024-05-27,12044.0
2024-05-28,12095.2
2024-05-29,12146.75
2024-05-30,11921.5
2024-05-31,11795.1
2024-06-03,11847.9
2024-06-04,11737.85
2024-06-05,12162.9
2024-06-06,12152.8
2024-06-07,12337.8
2024-06-10,12413.25
2024-06-11,12350.9
2024-06-12,12455.25
2024-06-13,12540.75
2024-06-14,12613.0
2024-06-18,12550.3
2024-06-19,12441.8
2024-06-20,12435.75
2024-06-21,12424.5
2024-06-24,12398.6
2024-06-25,12411.65
2024-06-26,12389.25
2024-06-27,12439.2
2024-06-28,12576.25
2024-07-01,12595.45
2024-07-02,12555.3
2024-07-03,12650.8
2024-07-04,12812.85
2024-07-05,12975.3
2024-07-08,12930.5
2024-07-09,13077.8
2024-07-10,13128.1
2024-07-11,13043.25
2024-07-12,13044.1
2024-07-15,13211.7
2024-07-16,13158.6
2024-07-18,13194.7
2024-07-19,12967.65
2024-07-22,13110.4
2024-07-23,13179.9
2024-07-24,13257.3
2024-07-25,13338.7
2024-07-26,13702.35
2024-07-29,13725.6
2024-07-30,13618.4
2024-07-31,13750.75
2024-08-01,13787.25
2024-08-02,13837.3
2024-08-05,13607.2
2024-08-06,13582.95
2024-08-07,13856.6
2024-08-08,13875.05
2024-08-09,13940.15
2024-08-12,13889.2
2024-08-13,13901.75
2024-08-14,13778.95
2024-08-16,13879.55
2024-08-19,13945.8
2024-08-20,14019.65
2024-08-21,14139.85
2024-08-22,14123.85
2024-08-23,14100.85
2024-08-26,14119.8
2024-08-27,14181.75
2024-08-28,14351.5
2024-08-29,14313.4
2024-08-30,14506.85
2024-09-02,14403.5
2024-09-03,14395.05
2024-09-04,14512.55
2024-09-05,14498.95
2024-09-06,14449.8
2024-09-09,14406.9
2024-09-10,14554.05
2024-09-11,14532.4
2024-09-12,14720.95
2024-09-13,14695.45
2024-09-16,14728.5
2024-09-17,14725.25
2024-09-18,14532.25
2024-09-19,14505.3
2024-09-20,14649.3
2024-09-23,14691.3
2024-09-24,14684.7
2024-09-25,14674.5
2024-09-26,14700.0
2024-09-27,14883.3
2024-09-30,14752.2
2024-10-01,14741.6
2024-10-03,14612.35
2024-10-04,14522.5
2024-10-07,14450.35
2024-10-08,14699.4
2024-10-09,14971.8
2024-10-10,14679.25
2024-10-11,14808.75
2024-10-14,14901.5
2024-10-15,14862.7
2024-10-16,14787.95
2024-10-17,14635.7
2024-10-18,14699.95
2024-10-21,14577.5
2024-10-22,14390.9
2024-10-23,14189.4
2024-10-24,14241.45
2024-10-25,14302.35
2024-10-28,14495.75
2024-10-29,14366.8
2024-10-30,14208.5
2024-10-31,14428.3
2024-11-01,14450.7
2024-11-04,14395.65
2024-11-05,14385.45
2024-11-06,14572.25
2024-11-07,14445.2
2024-11-08,14476.5
2024-11-11,14258.7
2024-11-12,14149.65
2024-11-13,13912.4
2024-11-14,13865.6
2024-11-18,13717.8
2024-11-19,13838.95
2024-11-21,13816.05
2024-11-22,13996.05
2024-11-25,14102.15
2024-11-26,14015.15
2024-11-27,13950.85
2024-11-28,13844.65
2024-11-29,14127.05
2024-12-02,14311.1
2024-12-03,14329.85
2024-12-04,14361.55
2024-12-05,14431.05
2024-12-06,14422.05
2024-12-09,14349.7
2024-12-10,14356.3
2024-12-11,14408.75
2024-12-12,14362.65
2024-12-13,14351.2
2024-12-16,14401.4
2024-12-17,14323.5
2024-12-18,14412.85
2024-12-19,14594.85
2024-12-20,14474.9
2024-12-23,14469.55
2024-12-24,14469.6
2024-12-26,14582.8
2024-12-27,14699.85
2024-12-30,14893.65
2024-12-31,14951.7
2025-01-01,14998.9
2025-01-02,15075.35
2025-01-03,14899.9
2025-01-06,14808.45
2025-01-07,14947.1
2025-01-08,14783.65
2025-01-09,14722.8
2025-01-10,14397.8
2025-01-13,14044.85
2025-01-14,14178.6
2025-01-15,13998.35
2025-01-16,13997.1
2025-01-17,14057.75
2025-01-20,14138.2
2025-01-21,14039.1
2025-01-22,14113.5
2025-01-23,14293.9
2025-01-24,13992.2
2025-01-27,13656.25
2025-01-28,13366.65
2025-01-29,13588.55
2025-01-30,13763.55
2025-01-31,13788.1
2025-02-01,13775.35
2025-02-03,13802.0
2025-02-04,14056.1
2025-02-05,14157.95
2025-02-06,14173.4
2025-02-07,14218.9
2025-02-10,13908.7
2025-02-11,13562.05
2025-02-12,13488.45
2025-02-13,13655.35
2025-02-14,13319.25
2025-02-17,13494.05
2025-02-18,13468.7
2025-02-19,13363.85
2025-02-20,13375.5
2025-02-21,13117.4
2025-02-24,13087.4
2025-02-25,13014.45
2025-02-27,12971.65
2025-02-28,12685.5
2025-03-03,12738.35
2025-03-04,12737.45
2025-03-05,12942.3
2025-03-06,13103.3
2025-03-07,13034.85
2025-03-10,12953.3
2025-03-11,13031.95
2025-03-12,13107.9
2025-03-13,13075.75
2025-03-17,13273.35
2025-03-18,13494.2
2025-03-19,13667.15
2025-03-20,13819.7
2025-03-21,14011.9
2025-03-24,14062.2
2025-03-25,13955.15
2025-03-26,13776.1
2025-03-27,13745.45
2025-03-28,13681.3
2025-04-01,13474.95
2025-04-02,13581.15
2025-04-03,13849.5
2025-04-04,13426.8
2025-04-07,13048.9
2025-04-08,13264.25
2025-04-09,13126.3
2025-04-11,13326.65
2025-04-15,13577.35
2025-04-16,13553.5
2025-04-17,13711.05
2025-04-21,13819.4
2025-04-22,13930.35
2025-04-23,14117.25
2025-04-24,14173.35
2025-04-25,13829.8
2025-04-28,14116.25
2025-04-29,13992.2
2025-04-30,14053.6
2025-05-02,13968.25
2025-05-05,14096.7
2025-05-06,14018.25
2025-05-07,13968.8
2025-05-08,13696.75
2025-05-09,13672.8
2025-05-12,13765.5
2025-05-13,13899.45
2025-05-14,13986.0
2025-05-15,14114.35
2025-05-16,14072.35
2025-05-19,14126.45
2025-05-20,13927.25
2025-05-21,14042.75
2025-05-22,13981.65
2025-05-23,13980.8
2025-05-26,14012.6
2025-05-27,14005.2
2025-05-28,13913.35
2025-05-29,13989.45
2025-05-30,13890.4
2025-06-02,13907.35
2025-06-03,13863.2
2025-06-04,13892.6
2025-06-05,14040.6
2025-06-06,14112.95
2025-06-09,14223.05
2025-06-10,14279.85
2025-06-11,14315.6
2025-06-12,14323.15
2025-06-13,14328.65
2025-06-16,14396.1
2025-06-17,14138.65
2025-06-18,14055.0
2025-06-19,13963.95
2025-06-20,14112.95
2025-06-23,14083.2
2025-06-24,14123.1
2025-06-25,14256.0
2025-06-26,14310.15
2025-06-27,14411.65
2025-06-30,14463.8
2025-07-01,14494.2
2025-07-02,14543.9
2025-07-03,14620.2
2025-07-04,14716.1
2025-07-07,14719.4
2025-07-08,14588.1
2025-07-09,14534.9
2025-07-10,14453.0
2025-07-11,14463.75
2025-07-14,14607.7
2025-07-15,14787.65
2025-07-16,14737.25
2025-07-17,14763.9
2025-07-18,14668.3
2025-07-21,14634.75
2025-07-22,14528.5
2025-07-23,14649.95
2025-07-24,14744.5
2025-07-25,14846.3
2025-07-28,14860.1
2025-07-29,15047.7
2025-07-30,15040.45
2025-07-31,14880.25
2025-08-01,14468.7
2025-08-04,14551.75
2025-08-05,14481.55
2025-08-06,14223.35
2025-08-07,14309.7
2025-08-08,14135.55
2025-08-11,14301.2
2025-08-12,14385.0
2025-08-13,14691.5
2025-08-14,14644.9
2025-08-18,14633.05
2025-08-19,14625.5
2025-08-20,14587.2
2025-08-21,14722.95
2025-08-22,14738.8
2025-08-25,14754.6
2025-08-26,14509.0
2025-08-28,14375.6
2025-08-29,14350.3
2025-09-01,14390.05
2025-09-02,14342.3
2025-09-03,14496.65
2025-09-04,14490.85
2025-09-05,14487.85
2025-09-08,14430.0
2025-09-09,14541.15
2025-09-10,14643.25
2025-09-11,14684.25
2025-09-12,14747.8
2025-09-15,14666.7
2025-09-16,14674.95
2025-09-17,14659.55
2025-09-18,14855.15
2025-09-19,14881.05
2025-09-22,14721.55
2025-09-23,14659.05
2025-09-24,14565.4
2025-09-25,14452.75
2025-09-26,14155.55
2025-09-29,14143.7
2025-09-30,14139.05
2025-10-01,14318.55
2025-10-03,14287.2
2025-10-06,14472.1
2025-10-07,14508.6
2025-10-08,14439.3
2025-10-09,14593.5
2025-10-10,14742.25
2025-10-13,14746.95
2025-10-14,14682.75
2025-10-15,14699.5
2025-10-16,14755.2
2025-10-17,14866.9
2025-10-20,15002.1
2025-10-21,15035.95
2025-10-23,14986.65
2025-10-24,14862.85
2025-10-27,14862.15
2025-10-28,14834.1
2025-10-29,14931.05
2025-10-30,14825.9
2025-10-31,14693.3
2025-11-03,14836.05
2025-11-04,14765.05
2025-11-06,14692.8
2025-11-07,14653.15
2025-11-10,14672.3
2025-11-11,14661.5
2025-11-12,14783.0
2025-11-13,14809.35
2025-11-14,14871.85
2025-11-17,14932.5
2025-11-18,14824.85
2025-11-19,14896.15
2025-11-20,14879.6
2025-11-21,14824.25
2025-11-24,14745.9
2025-11-25,14799.75
2025-11-26,14967.1
2025-11-27,14949.35
2025-11-28,15031.25
2025-12-01,14885.45
2025-12-02,14876.6
2025-12-03,14828.6
2025-12-04,14856.8
2025-12-05,14856.3
2025-12-08,14645.4
2025-12-09,14576.9
2025-12-10,14577.45
2025-12-11,14715.1
2025-12-12,14753.85
2025-12-15,14711.2
2025-12-16,14625.3
2025-12-17,14566.6
2025-12-18,14552.3
2025-12-19,14711.35
2025-12-22,14824.4
2025-12-23,14788.45
2025-12-24,14745.65
2025-12-26,14699.0
2025-12-29,14607.9
2025-12-30,14541.85
2025-12-31,14639.9
2026-01-01,14611.7
2026-01-02,14725.65
2026-01-05,14679.0
2026-01-06,14950.25
2026-01-07,15015.4
2026-01-08,14808.55
2026-01-09,14672.05
2026-01-12,14616.95
2026-01-13,14591.8
2026-01-14,14555.55
2026-01-16,14388.75
2026-01-19,14300.35
2026-01-20,13993.65
2026-01-21,13910.3
2026-01-22,14074.0
2026-01-23,13957.3
2026-01-27,13951.85
2026-01-28,13923.95
2026-01-29,13790.65
2026-01-30,13893.85
2026-02-01,13802.3
2026-02-02,13791.8
2026-02-03,14227.0
2026-02-04,14208.6
2026-02-05,14228.45
2026-02-06,14139.85
2026-02-09,14313.95
2026-02-10,14275.0
2026-02-11,14506.7
2026-02-12,14507.05
2026-02-13,14384.05
2026-02-16,14518.0
2026-02-17,14551.9
2026-02-18,14595.85
2026-02-19,14521.2
2026-02-20,14560.75
2026-02-23,14632.6
2026-02-24,14665.35
2026-02-25,14898.35
2026-02-26,15083.2
2026-02-27,14871.1
2026-03-02,14857.35
2026-03-04,14649.95
2026-03-05,14853.35
2026-03-06,14791.65
2026-03-09,14772.4
2026-03-10,14938.9
2026-03-11,14960.2
2026-03-12,14870.15
2026-03-13,14602.95
2026-03-16,14402.75
2026-03-17,14439.95
2026-03-18,14469.8
2026-03-19,14116.85
2026-03-20,14383.45
2026-03-23,14079.3
2026-03-24,14229.5
2026-03-25,14520.6
2026-03-27,14433.55
2026-03-30,14201.05
2026-04-01,14055.75
2026-04-02,13934.35
2026-04-06,13962.95
2026-04-07,13992.95
2026-04-08,14077.85
2026-04-09,14178.25
2026-04-10,14194.9
2026-04-13,14154.95
2026-04-15,14423.65
2026-04-16,14434.95
2026-04-17,14494.45
2026-04-20,14471.4
2026-04-21,14507.05
2026-04-22,14484.9
2026-04-23,14790.65
2026-04-24,14570.6
2026-04-27,14921.7
2026-04-28,14904.45
2026-04-29,14941.05
2026-04-30,14918.4
2026-05-04,15072.0
2026-05-05,15095.7
2026-05-06,15365.05
2026-05-07,15391.1
2026-05-08,15416.8
2026-05-11,15485.85
2026-05-12,15276.5
2026-05-13,15320.45
2026-05-14,15712.35
2026-05-15,15751.95
2026-05-18,15785.85
2026-05-19,15829.95
2026-05-20,15851.05
2026-05-21,15913.75
2026-05-22,15671.2
2026-05-25,15704.9
2026-05-26,15663.65
2026-05-27,15683.95
2026-05-29,15392.75
2026-06-01,15267.2
2026-06-02,15188.2
2026-06-03,15270.7
2026-06-04,15323.15
2026-06-05,15409.35
2026-06-08,15423.1
2026-06-09,15508.2
2026-06-10,15449.2
2026-06-11,15500.5
2026-06-12,15551.7
2026-06-15,15488.55
2026-06-16,15433.0
2026-06-17,15403.15
2026-06-18,15553.6
2026-06-19,15669.0
2026-06-22,15832.75
2026-06-23,15918.55
2026-06-24,15954.0
2026-06-25,15963.4
2026-06-29,16113.4
2026-06-30,16139.75
2026-07-01,16060.95
2026-07-02,16150.9
2026-07-03,16441.45
2026-07-06,16481.35
2026-07-07,16343.9
2026-07-08,16145.75
2026-07-09,16307.25
2026-07-10,16337.8
2026-07-13,16295.9
2026-07-14,16441.45
2026-07-15,16507.8
2026-07-16,16493.75
2026-07-17,16282.9
2026-07-20,16489.75
2026-07-21,16547.5
2026-07-22,16350.95
2026-07-23,16295.65
2026-07-24,16236.25
2026-07-27,16472.65
2026-07-28,16497.7
2026-07-29,16696.3
2026-07-30,16699.65
2026-07-31,16755.5
2026-08-03,16783.35
2026-08-04,16746.7
2026-08-05,16709.9
2026-08-06,16696.7
2026-08-07,16708.9
2026-08-10,16650.95
2026-08-11,16705.05
2026-08-12,16632.35
2026-08-13,16581.85
2026-08-14,16505.3
2026-08-17,16429.35
2026-08-18,16463.7
2026-08-19,16412.8
2026-08-20,16465.15
2026-08-21,16423.9
2026-08-24,16418.0
2026-08-25,16597.45
2026-08-26,16586.65
2026-08-27,16707.7
2026-08-28,16798.5
2026-08-31,16941.5
2026-09-01,16669.85
2026-09-02,16629.1
2026-09-03,16552.2
2026-09-04,16408.05
2026-09-07,16520.3
2026-09-08,16624.6
2026-09-09,16581.15
2026-09-10,16518.65
2026-09-11,16492.1
2026-09-15,16299.0
2026-09-16,16274.65
2026-09-17,16529.15
2026-09-18,16613.9
