date,NIFTY BANK
2018-10-23,24972.45
2018-10-24,25064.2
2018-10-25,24817.45
2018-10-26,24421.05
2018-10-29,24959.7
2018-10-30,24807.75
2018-10-31,25153.25
2018-11-01,25323.65
2018-11-02,25701.65
2018-11-05,25732.2
2018-11-06,25598.0
2018-11-07,25737.5
2018-11-09,25771.0
2018-11-12,25539.75
2018-11-13,25768.6
2018-11-14,25930.15
2018-11-15,26154.75
2018-11-16,26245.55
2018-11-19,26300.7
2018-11-20,26113.35
2018-11-21,26262.05
2018-11-22,25999.45
2018-11-26,26365.6
2018-11-27,26443.1
2018-11-28,26457.95
2018-11-29,26939.6
2018-11-30,26862.95
2018-12-03,26857.55
2018-12-04,26693.8
2018-12-05,26519.6
2018-12-06,26198.3
2018-12-07,26594.3
2018-12-10,26102.65
2018-12-11,26163.4
2018-12-12,26643.85
2018-12-13,26816.35
2018-12-14,26826.0
2018-12-17,27015.8
2018-12-18,27174.7
2018-12-19,27298.4
2018-12-20,27275.1
2018-12-21,26869.65
2018-12-24,26714.75
2018-12-26,26986.8
2018-12-27,26878.55
2018-12-28,27125.25
2018-12-31,27160.2
2019-01-01,27392.4
2019-01-02,27174.7
2019-01-03,26959.85
2019-01-04,27195.0
2019-01-07,27304.55
2019-01-08,27509.5
2019-01-09,27720.4
2019-01-10,27528.55
2019-01-11,27453.9
2019-01-14,27248.25
2019-01-15,27400.75
2019-01-16,27483.7
2019-01-17,27528.75
2019-01-18,27456.7
2019-01-21,27533.6
2019-01-22,27482.25
2019-01-23,27250.75
2019-01-24,27266.4
2019-01-25,27115.3
2019-01-28,26653.05
2019-01-29,26573.4
2019-01-30,26825.5
2019-01-31,27295.45
2019-02-01,27085.95
2019-02-04,27186.6
2019-02-05,27271.7
2019-02-06,27402.35
2019-02-07,27387.15
2019-02-08,27294.4
2019-02-11,27227.8
2019-02-12,27010.75
2019-02-13,26885.4
2019-02-14,26970.6
2019-02-15,26794.25
2019-02-18,26654.25
2019-02-19,26684.85
2019-02-20,26955.5
2019-02-21,27052.4
2019-02-22,26867.55
2019-02-25,27159.25
2019-02-26,26952.95
2019-02-27,26799.3
2019-02-28,26789.9
2019-03-01,27043.9
2019-03-05,27554.05
2019-03-06,27625.65
2019-03-07,27764.6
2019-03-08,27761.8
2019-03-11,27966.65
2019-03-12,28443.7
2019-03-13,28884.3
2019-03-14,28923.1
2019-03-15,29381.45
2019-03-18,29596.1
2019-03-19,29767.85
2019-03-20,29832.2
2019-03-22,29582.5
2019-03-25,29281.2
2019-03-26,29882.15
2019-03-27,30019.8
2019-03-28,30420.55
2019-03-29,30426.8
2019-04-01,30326.5
2019-04-02,30354.25
2019-04-03,30093.3
2019-04-04,29904.9
2019-04-05,30084.65
2019-04-08,29845.3
2019-04-09,30113.85
2019-04-10,29803.5
2019-04-11,29786.1
2019-04-12,29938.55
2019-04-15,30104.25
2019-04-16,30531.35
2019-04-18,30223.4
2019-04-22,29687.95
2019-04-23,29479.7
2019-04-24,29860.8
2019-04-25,29561.35
2019-04-26,30013.5
2019-04-30,29764.8
2019-05-02,29708.6
2019-05-03,29954.15
2019-05-06,29618.45
2019-05-07,29288.2
2019-05-08,28994.4
2019-05-09,28884.6
2019-05-10,29040.5
2019-05-13,28659.95
2019-05-14,28829.2
2019-05-15,28616.45
2019-05-16,28855.3
2019-05-17,29450.15
2019-05-20,30759.7
2019-05-21,30308.4
2019-05-22,30526.8
2019-05-23,30409.1
2019-05-24,31212.55
2019-05-27,31647.65
2019-05-28,31597.9
2019-05-29,31295.55
2019-05-30,31537.1
2019-05-31,31375.4
2019-06-03,31653.65
2019-06-04,31589.05
2019-06-06,30857.4
2019-06-07,31066.55
2019-06-10,31034.0
2019-06-11,31265.45
2019-06-12,30965.7
2019-06-13,30976.1
2019-06-14,30614.35
2019-06-17,30273.25
2019-06-18,30351.0
2019-06-19,30362.1
2019-06-20,30781.1
2019-06-21,30628.35
2019-06-24,30602.05
2019-06-25,30847.05
2019-06-26,31162.35
2019-06-27,31269.5
2019-06-28,31105.2
2019-07-01,31372.2
2019-07-02,31283.3
2019-07-03,31382.3
2019-07-04,31471.85
2019-07-05,31475.8
2019-07-08,30603.85
2019-07-09,30569.15
2019-07-10,30522.1
2019-07-11,30716.55
2019-07-12,30601.45
2019-07-15,30445.95
2019-07-16,30570.8
2019-07-17,30735.5
2019-07-18,30430.6
2019-07-19,29770.35
2019-07-22,29284.95
2019-07-23,29128.1
2019-07-24,28952.25
2019-07-25,29043.05
2019-07-26,29325.3
2019-07-29,29295.9
2019-07-30,28791.6
2019-07-31,28876.0
2019-08-01,28367.25
2019-08-02,28204.95
2019-08-05,27648.05
2019-08-06,28022.1
2019-08-07,27702.05
2019-08-08,28110.45
2019-08-09,28431.9
2019-08-13,27729.1
2019-08-14,28019.2
2019-08-16,28217.0
2019-08-19,28186.1
2019-08-20,27982.45
2019-08-21,27719.05
2019-08-22,27034.2
2019-08-23,26958.65
2019-08-26,27951.35
2019-08-27,28126.15
2019-08-28,27804.3
2019-08-29,27305.2
2019-08-30,27427.85
2019-09-03,26824.15
2019-09-04,27123.85
2019-09-05,26919.7
2019-09-06,27247.9
2019-09-09,27504.65
2019-09-11,27776.2
2019-09-12,27818.5
2019-09-13,28098.75
2019-09-16,27855.0
2019-09-17,27131.75
2019-09-18,27172.65
2019-09-19,26757.65
2019-09-20,28981.55
2019-09-23,30566.2
2019-09-24,30183.1
2019-09-25,29586.05
2019-09-26,30002.6
2019-09-27,29876.65
2019-09-30,29103.15
2019-10-01,28725.5
2019-10-03,28414.1
2019-10-04,27731.85
2019-10-07,27767.55
2019-10-09,28785.85
2019-10-10,28013.45
2019-10-11,28042.5
2019-10-14,28181.95
2019-10-15,28555.1
2019-10-16,28538.8
2019-10-17,28989.45
2019-10-18,29120.25
2019-10-22,29411.15
2019-10-23,29459.6
2019-10-24,29107.95
2019-10-25,29395.95
2019-10-27,29516.3
2019-10-29,29873.05
2019-10-30,29987.5
2019-10-31,30066.25
2019-11-01,30330.55
2019-11-04,30333.1
2019-11-05,30219.85
2019-11-06,30609.6
2019-11-07,30633.15
2019-11-08,30749.4
2019-11-11,31115.55
2019-11-13,30541.55
2019-11-14,30749.95
2019-11-15,31008.4
2019-11-18,30992.1
2019-11-19,31236.25
2019-11-20,31353.85
2019-11-21,31349.95
2019-11-22,31111.6
2019-11-25,31555.9
2019-11-26,31718.35
2019-11-27,31875.95
2019-11-28,32122.95
2019-11-29,31946.1
2019-12-02,31871.45
2019-12-03,31613.35
2019-12-04,31979.3
2019-12-05,31712.95
2019-12-06,31341.55
2019-12-09,31316.65
2019-12-10,31160.35
2019-12-11,31256.75
2019-12-12,31665.45
2019-12-13,32014.25
2019-12-16,31974.2
2019-12-17,32140.25
2019-12-18,32244.25
2019-12-19,32241.45
2019-12-20,32384.95
2019-12-23,32339.45
2019-12-24,32280.75
2019-12-26,31997.7
2019-12-27,32412.35
2019-12-30,32354.9
2019-12-31,32161.65
2020-01-01,32102.9
2020-01-02,32443.85
2020-01-03,32069.25
2020-01-06,31237.15
2020-01-07,31399.4
2020-01-08,31373.65
2020-01-09,32092.4
2020-01-10,32097.4
2020-01-13,32177.65
2020-01-14,32071.65
2020-01-15,31824.9
2020-01-16,31853.9
2020-01-17,31590.65
2020-01-20,31080.65
2020-01-21,30947.55
2020-01-22,30701.45
2020-01-23,31004.05
2020-01-24,31241.75
2020-01-27,30837.4
2020-01-28,30761.4
2020-01-29,30877.0
2020-01-30,30647.4
2020-01-31,30833.6
2020-02-01,29820.9
2020-02-03,30023.25
2020-02-04,30686.7
2020-02-05,31001.95
2020-02-06,31304.05
2020-02-07,31201.95
2020-02-10,31058.15
2020-02-11,31300.6
2020-02-12,31492.9
2020-02-13,31230.25
2020-02-14,30834.8
2020-02-17,30680.7
2020-02-18,30562.5
2020-02-19,30838.2
2020-02-20,30942.85
2020-02-24,30455.1
2020-02-25,30432.7
2020-02-26,30306.85
2020-02-27,30187.0
2020-02-28,29147.15
2020-03-02,28868.4
2020-03-03,29177.05
2020-03-04,28653.7
2020-03-05,28815.35
2020-03-06,27801.45
2020-03-09,26462.6
2020-03-11,26487.8
2020-03-12,23971.15
2020-03-13,25166.45
2020-03-16,23101.15
2020-03-17,22155.15
2020-03-18,20580.2
2020-03-19,20083.5
2020-03-20,20317.6
2020-03-23,16917.65
2020-03-24,17107.3
2020-03-25,18481.05
2020-03-26,19613.9
2020-03-27,19969.0
2020-03-30,18782.4
2020-03-31,19144.0
2020-04-01,18208.35
2020-04-03,17249.3
2020-04-07,19062.5
2020-04-08,18946.45
2020-04-09,19913.6
2020-04-13,19488.0
2020-04-15,19057.05
2020-04-16,19400.0
2020-04-17,20681.45
2020-04-20,20522.65
2020-04-21,19409.35
2020-04-22,19701.85
2020-04-23,20267.95
2020-04-24,19586.65
2020-04-27,20081.15
2020-04-28,20671.1
2020-04-29,21090.2
2020-04-30,21534.5
2020-05-04,19743.75
2020-05-05,19271.75
2020-05-06,19694.55
2020-05-07,19491.8
2020-05-08,19352.9
2020-05-11,18950.5
2020-05-12,18862.85
2020-05-13,19634.95
2020-05-14,19068.5
2020-05-15,18833.95
2020-05-18,17573.2
2020-05-19,17486.25
2020-05-20,17840.2
2020-05-21,17735.1
2020-05-22,17278.9
2020-05-26,17440.35
2020-05-27,18710.55
2020-05-28,19169.8
2020-05-29,19297.25
2020-06-01,19959.9
2020-06-02,20530.2
2020-06-03,20940.7
2020-06-04,20390.45
2020-06-05,21034.5
2020-06-08,21187.35
2020-06-09,20724.9
2020-06-10,21100.1
2020-06-11,20525.15
2020-06-12,20654.55
2020-06-15,19912.9
2020-06-16,20296.7
2020-06-17,20201.75
2020-06-18,20956.3
2020-06-19,21338.1
2020-06-22,21708.35
2020-06-23,22264.9
2020-06-24,21426.8
2020-06-25,21506.15
2020-06-26,21592.05
2020-06-29,21359.0
2020-06-30,21370.15
2020-07-01,21977.6
2020-07-02,21953.2
2020-07-03,21852.4
2020-07-06,22198.95
2020-07-07,22628.0
2020-07-08,22584.65
2020-07-09,22907.2
2020-07-10,22398.45
2020-07-13,22089.25
2020-07-14,21392.2
2020-07-15,21340.75
2020-07-16,21597.15
2020-07-17,21966.8
2020-07-20,22321.85
2020-07-21,22782.0
2020-07-22,22882.6
2020-07-23,23083.9
2020-07-24,22662.05
2020-07-27,21848.75
2020-07-28,22105.2
2020-07-29,22076.6
2020-07-30,21646.85
2020-07-31,21640.05
2020-08-03,21072.1
2020-08-04,21490.5
2020-08-05,21509.95
2020-08-06,21642.6
2020-08-07,21754.0
2020-08-10,21900.25
2020-08-11,22227.2
2020-08-12,22264.0
2020-08-13,22196.35
2020-08-14,21679.4
2020-08-17,21700.85
2020-08-18,22170.6
2020-08-19,22285.9
2020-08-20,21999.45
2020-08-21,22299.6
2020-08-24,22833.0
2020-08-25,23092.15
2020-08-26,23414.2
2020-08-27,23600.35
2020-08-28,24523.8
2020-08-31,23754.35
2020-09-01,23812.0
2020-09-02,23874.55
2020-09-03,23530.85
2020-09-04,23011.5
2020-09-07,22945.05
2020-09-08,22744.4
2020-09-09,22267.0
2020-09-10,22466.2
2020-09-11,22479.95
2020-09-14,22101.25
2020-09-15,22465.65
2020-09-16,22573.55
2020-09-17,22320.35
2020-09-18,22031.05
2020-09-21,21366.8
2020-09-22,21139.1
2020-09-23,21178.5
2020-09-24,20456.85
2020-09-25,20982.35
2020-09-28,21665.5
2020-09-29,21411.3
2020-09-30,21451.8
2020-10-01,22246.0
2020-10-05,22370.95
2020-10-06,22853.7
2020-10-07,22964.8
2020-10-08,23191.35
2020-10-09,23846.8
2020-10-12,23712.8
2020-10-13,23492.2
2020-10-14,23874.65
2020-10-15,23072.4
2020-10-16,23533.25
2020-10-19,24266.75
2020-10-20,24311.8
2020-10-21,24635.05
2020-10-22,24484.15
2020-10-23,24478.3
2020-10-26,24075.45
2020-10-27,24769.5
2020-10-28,24232.5
2020-10-29,24092.0
2020-10-30,23900.9
2020-11-02,24892.5
2020-11-03,25682.8
2020-11-04,25771.6
2020-11-05,26313.1
2020-11-06,26798.95
2020-11-09,27534.1
2020-11-10,28606.0
2020-11-11,28845.0
2020-11-12,28278.8
2020-11-13,28465.7
2020-11-14,28594.3
2020-11-17,29181.3
2020-11-18,29749.85
2020-11-19,28903.05
2020-11-20,29236.0
2020-11-23,29024.2
2020-11-24,29737.25
2020-11-25,29196.4
2020-11-26,29549.75
2020-11-27,29609.05
2020-12-01,29817.85
2020-12-02,29463.15
2020-12-03,29448.75
2020-12-04,30052.4
2020-12-07,30211.55
2020-12-08,30261.9
2020-12-09,30709.4
2020-12-10,30510.35
2020-12-11,30604.85
2020-12-14,30745.9
2020-12-15,30691.05
2020-12-16,30698.4
2020-12-17,30847.05
2020-12-18,30714.65
2020-12-21,29456.45
2020-12-22,29625.95
2020-12-23,29883.3
2020-12-24,30402.2
2020-12-28,30880.95
2020-12-29,31322.5
2020-12-30,31303.05
2020-12-31,31264.05
2021-01-01,31225.85
2021-01-04,31212.45
2021-01-05,31722.25
2021-01-06,31797.9
2021-01-07,31956.0
2021-01-08,32084.2
2021-01-11,31998.9
2021-01-12,32339.0
2021-01-13,32574.65
2021-01-14,32519.75
2021-01-15,32246.8
2021-01-18,31811.75
2021-01-19,32424.85
2021-01-20,32543.7
2021-01-21,32186.9
2021-01-22,31167.25
2021-01-25,31198.4
2021-01-27,30284.55
2021-01-28,30358.3
2021-01-29,30565.5
2021-02-01,33089.05
2021-02-02,34267.9
2021-02-03,34758.45
2021-02-04,35344.8
2021-02-05,35654.5
2021-02-08,35983.65
2021-02-09,36056.5
2021-02-10,35783.1
2021-02-11,35752.1
2021-02-12,36108.9
2021-02-15,37306.25
2021-02-16,37098.4
2021-02-17,36910.95
2021-02-18,36587.0
2021-02-19,35841.6
2021-02-22,35257.2
2021-02-23,35116.95
2021-02-24,36452.3
2021-02-25,36549.0
2021-02-26,34803.6
2021-03-01,35296.0
2021-03-02,35419.7
2021-03-03,36368.05
2021-03-04,35802.5
2021-03-05,35228.15
2021-03-08,35275.75
2021-03-09,35865.65
2021-03-10,35938.3
2021-03-12,35496.65
2021-03-15,35182.55
2021-03-16,34804.6
2021-03-17,34229.25
2021-03-18,33856.8
2021-03-19,34161.6
2021-03-22,33603.45
2021-03-23,34184.4
2021-03-24,33293.25
2021-03-25,33006.45
2021-03-26,33318.2
2021-03-30,33875.1
2021-03-31,33303.9
2021-04-01,33858.0
2021-04-05,32678.85
2021-04-06,32501.35
2021-04-07,32991.2
2021-04-08,32782.85
2021-04-09,32448.05
2021-04-12,30792.0
2021-04-13,31771.6
2021-04-15,32112.85
2021-04-16,31977.45
2021-04-19,31208.4
2021-04-20,31112.7
2021-04-22,31782.6
2021-04-23,31722.3
2021-04-26,32275.15
2021-04-27,32735.35
2021-04-28,33722.8
2021-04-29,33714.5
2021-04-30,32781.8
2021-05-03,32465.75
2021-05-04,32270.35
2021-05-05,32783.7
2021-05-06,32827.8
2021-05-07,32904.5
2021-05-10,33142.4
2021-05-11,32872.2
2021-05-12,32452.3
2021-05-14,32169.55
2021-05-17,33459.25
2021-05-18,33922.4
2021-05-19,33685.2
2021-05-20,33334.55
2021-05-21,34606.9
2021-05-24,34943.6
2021-05-25,34662.0
2021-05-26,34684.2
2021-05-27,35095.05
2021-05-28,35141.45
2021-05-31,35526.65
2021-06-01,35337.2
2021-06-02,35373.75
2021-06-03,35649.0
2021-06-04,35291.65
2021-06-07,35443.65
2021-06-08,35085.3
2021-06-09,34800.5
2021-06-10,35131.2
2021-06-11,35047.4
2021-06-14,34950.6
2021-06-15,35247.75
2021-06-16,35003.5
2021-06-17,34605.4
2021-06-18,34558.0
2021-06-21,34871.3
2021-06-22,34745.0
2021-06-23,34574.0
2021-06-24,34827.0
2021-06-25,35364.65
2021-06-28,35359.45
2021-06-29,35010.3
2021-06-30,34772.2
2021-07-01,34684.0
2021-07-02,34809.9
2021-07-05,35212.0
2021-07-06,35579.15
2021-07-07,35771.3
2021-07-08,35274.1
2021-07-09,35071.95
2021-07-12,35198.9
2021-07-13,35673.4
2021-07-14,35668.25
2021-07-15,35907.65
2021-07-16,35751.8
2021-07-19,35079.2
2021-07-20,34415.45
2021-07-22,34677.3
2021-07-23,35034.4
2021-07-26,34949.7
2021-07-27,34797.45
2021-07-28,34532.9
2021-07-29,34691.5
2021-07-30,34584.35
2021-08-02,34710.0
2021-08-03,35207.45
2021-08-04,36028.05
2021-08-05,35834.75
2021-08-06,35809.25
2021-08-09,36028.95
2021-08-10,36034.1
2021-08-11,35806.4
2021-08-12,35937.05
2021-08-13,36169.35
2021-08-16,36094.5
2021-08-17,35867.45
2021-08-18,35554.5
2021-08-20,35033.85
2021-08-23,35124.4
2021-08-24,35712.1
2021-08-25,35586.25
2021-08-26,35617.55
2021-08-27,35627.8
2021-08-30,36347.65
2021-08-31,36424.6
2021-09-01,36574.3
2021-09-02,36831.3
2021-09-03,36761.15
2021-09-06,36592.35
2021-09-07,36468.8
2021-09-08,36768.2
2021-09-09,36683.2
2021-09-13,36471.8
2021-09-14,36613.05
2021-09-15,36852.25
2021-09-16,37668.6
2021-09-17,37811.95
2021-09-20,37145.7
2021-09-21,37235.85
2021-09-22,36944.65
2021-09-23,37771.7
2021-09-24,37830.3
2021-09-27,38171.25
2021-09-28,37945.0
2021-09-29,37743.0
2021-09-30,37425.1
2021-10-01,37225.9
2021-10-04,37579.65
2021-10-05,37741.0
2021-10-06,37521.55
2021-10-07,37753.2
2021-10-08,37775.25
2021-10-11,38293.8
2021-10-12,38521.5
2021-10-13,38635.75
2021-10-14,39340.9
2021-10-18,39684.8
2021-10-19,39540.5
2021-10-20,39518.2
2021-10-21,40030.2
2021-10-22,40323.65
2021-10-25,41192.4
2021-10-26,41238.3
2021-10-27,40874.35
2021-10-28,39508.95
2021-10-29,39115.6
2021-11-01,39763.75
2021-11-02,39938.45
2021-11-03,39402.05
2021-11-04,39573.7
2021-11-08,39438.25
2021-11-09,39368.8
2021-11-10,39023.25
2021-11-11,38560.2
2021-11-12,38733.35
2021-11-15,38702.35
2021-11-16,38307.1
2021-11-17,38041.55
2021-11-18,37976.25
2021-11-22,37128.8
2021-11-23,37272.8
2021-11-24,37441.95
2021-11-25,37364.75
2021-11-26,36025.5
2021-11-29,35976.45
2021-11-30,35695.3
2021-12-01,36364.9
2021-12-02,36508.25
2021-12-03,36197.15
2021-12-06,35735.9
2021-12-07,36618.4
2021-12-08,37284.7
2021-12-09,37082.45
2021-12-10,37105.65
2021-12-13,36925.25
2021-12-14,36893.95
2021-12-15,36789.55
2021-12-16,36548.65
2021-12-17,35618.65
2021-12-20,34439.85
2021-12-21,34607.85
2021-12-22,35029.5
2021-12-23,35191.15
2021-12-24,34857.05
2021-12-27,35057.9
2021-12-28,35183.8
2021-12-29,35045.4
2021-12-30,35063.6
2021-12-31,35481.7
2022-01-03,36421.9
2022-01-04,36840.15
2022-01-05,37695.9
2022-01-06,37490.25
2022-01-07,37739.6
2022-01-10,38347.9
2022-01-11,38442.2
2022-01-12,38727.55
2022-01-13,38469.95
2022-01-14,38370.4
2022-01-17,38216.15
2022-01-18,38210.3
2022-01-19,38041.35
2022-01-20,37850.85
2022-01-21,37574.3
2022-01-24,36947.55
2022-01-25,37706.75
2022-01-27,37982.1
2022-01-28,37689.4
2022-01-31,37975.35
2022-02-01,38505.5
2022-02-02,39330.5
2022-02-03,39010.0
2022-02-04,38789.35
2022-02-07,37995.45
2022-02-08,38028.45
2022-02-09,38610.25
2022-02-10,39010.95
2022-02-11,38517.25
2022-02-14,36908.55
2022-02-15,38170.1
2022-02-16,37953.8
2022-02-17,37531.65
2022-02-18,37599.15
2022-02-21,37685.6
2022-02-22,37371.65
2022-02-23,37392.05
2022-02-24,35228.1
2022-02-25,36430.75
2022-02-28,36205.3
2022-03-02,35372.8
2022-03-03,34944.3
2022-03-04,34407.8
2022-03-07,32871.25
2022-03-08,33158.1
2022-03-09,33815.45
2022-03-10,34475.6
2022-03-11,34546.25
2022-03-14,35312.15
2022-03-15,35022.65
2022-03-16,35748.25
2022-03-17,36428.55
2022-03-21,36018.5
2022-03-22,36348.55
2022-03-23,36147.35
2022-03-24,35527.1
2022-03-25,35410.1
2022-03-28,35710.5
2022-03-29,35847.4
2022-03-30,36334.3
2022-03-31,36373.6
2022-04-01,37148.5
2022-04-04,38635.2
2022-04-05,38067.9
2022-04-06,37632.8
2022-04-07,37557.35
2022-04-08,37752.05
2022-04-11,37613.8
2022-04-12,37747.4
2022-04-13,37463.4
2022-04-18,36729.0
2022-04-19,36341.6
2022-04-20,36314.9
2022-04-21,36816.1
2022-04-22,36044.75
2022-04-25,36082.35
2022-04-26,36404.8
2022-04-27,36028.85
2022-04-28,36422.2
2022-04-29,36088.15
2022-05-02,36163.75
2022-05-04,35264.55
2022-05-05,35232.85
2022-05-06,34591.2
2022-05-09,34275.4
2022-05-10,34482.65
2022-05-11,34693.15
2022-05-12,33532.15
2022-05-13,33121.35
2022-05-16,33597.6
2022-05-17,34301.9
2022-05-18,34163.7
2022-05-19,33315.65
2022-05-20,34276.4
2022-05-23,34247.6
2022-05-24,34290.15
2022-05-25,34339.5
2022-05-26,35094.9
2022-05-27,35613.3
2022-05-30,35826.95
2022-05-31,35487.4
2022-06-01,35620.8
2022-06-02,35613.65
2022-06-03,35275.05
2022-06-06,35310.2
2022-06-07,34996.0
2022-06-08,34946.15
2022-06-09,35085.45
2022-06-10,34483.8
2022-06-13,33405.85
2022-06-14,33311.35
2022-06-15,33339.0
2022-06-16,32617.1
2022-06-17,32743.05
2022-06-20,32684.8
2022-06-21,33191.75
2022-06-22,32845.3
2022-06-23,33135.0
2022-06-24,33627.45
2022-06-27,33811.25
2022-06-28,33642.45
2022-06-29,33269.9
2022-06-30,33425.1
2022-07-01,33539.45
2022-07-04,33940.9
2022-07-05,33815.9
2022-07-06,34324.25
2022-07-07,34920.3
2022-07-08,35124.05
2022-07-11,35469.65
2022-07-12,35132.25
2022-07-13,34827.8
2022-07-14,34651.2
2022-07-15,34682.65
2022-07-18,35358.7
2022-07-19,35720.35
2022-07-20,35972.1
2022-07-21,36201.0
2022-07-22,36738.95
2022-07-25,36726.4
2022-07-26,36408.5
2022-07-27,36783.75
2022-07-28,37378.15
2022-07-29,37491.4
2022-08-01,37903.2
2022-08-02,38024.0
2022-08-03,37989.25
2022-08-04,37755.55
2022-08-05,37920.6
2022-08-08,38237.4
2022-08-10,38287.85
2022-08-11,38879.85
2022-08-12,39042.3
2022-08-16,39239.65
2022-08-17,39461.7
2022-08-18,39656.15
2022-08-19,38985.95
2022-08-22,38297.75
2022-08-23,38697.65
2022-08-24,39038.5
2022-08-25,38950.75
2022-08-26,38987.15
2022-08-29,38276.7
2022-08-30,39536.75
2022-09-01,39301.25
2022-09-02,39421.0
2022-09-05,39805.75
2022-09-06,39666.5
2022-09-07,39455.9
2022-09-08,40208.95
2022-09-09,40415.7
2022-09-12,40574.0
2022-09-13,40873.1
2022-09-14,41405.4
2022-09-15,41209.2
2022-09-16,40776.8
2022-09-19,40904.4
2022-09-20,41468.3
2022-09-21,41203.45
2022-09-22,40630.6
2022-09-23,39546.25
2022-09-26,38616.25
2022-09-27,38359.15
2022-09-28,37759.85
2022-09-29,37647.75
2022-09-30,38631.95
2022-10-03,38029.65
2022-10-04,39110.05
2022-10-06,39282.85
2022-10-07,39178.05
2022-10-10,39093.1
2022-10-11,38712.45
2022-10-12,39118.55
2022-10-13,38624.0
2022-10-14,39305.6
2022-10-17,39920.45
2022-10-18,40318.75
2022-10-19,40373.2
2022-10-20,40099.55
2022-10-21,40784.05
2022-10-24,41304.9
2022-10-25,41122.75
2022-10-27,41299.3
2022-10-28,40990.85
2022-10-31,41307.9
2022-11-01,41289.55
2022-11-02,41146.65
2022-11-03,41298.35
2022-11-04,41258.45
2022-11-07,41686.7
2022-11-09,41783.2
2022-11-10,41603.75
2022-11-11,42137.05
2022-11-14,42076.75
2022-11-15,42372.7
2022-11-16,42535.3
2022-11-17,42458.05
2022-11-18,42437.45
2022-11-21,42346.55
2022-11-22,42457.05
2022-11-23,42729.1
2022-11-24,43075.4
2022-11-25,42983.95
2022-11-28,43020.45
2022-11-29,43053.45
2022-11-30,43231.0
2022-12-01,43260.65
2022-12-02,43103.75
2022-12-05,43332.95
2022-12-06,43138.55
2022-12-07,43098.7
2022-12-08,43596.85
2022-12-09,43633.45
2022-12-12,43708.75
2022-12-13,43946.55
2022-12-14,44049.1
2022-12-15,43498.2
2022-12-16,43219.5
2022-12-19,43413.75
2022-12-20,43359.5
2022-12-21,42617.95
2022-12-22,42408.8
2022-12-23,41668.05
2022-12-26,42630.15
2022-12-27,42859.5
2022-12-28,42827.7
2022-12-29,43252.35
2022-12-30,42986.45
2023-01-02,43203.1
2023-01-03,43425.25
2023-01-04,42958.8
2023-01-05,42608.7
2023-01-06,42188.8
2023-01-09,42582.75
2023-01-10,42014.75
2023-01-11,42232.7
2023-01-12,42082.25
2023-01-13,42371.25
2023-01-16,42167.55
2023-01-17,42235.05
2023-01-18,42458.0
2023-01-19,42328.85
2023-01-20,42506.8
2023-01-23,42821.25
2023-01-24,42733.45
2023-01-25,41647.65
2023-01-27,40345.3
2023-01-30,40387.45
2023-01-31,40655.05
2023-02-01,40513.0
2023-02-02,40669.3
2023-02-03,41499.7
2023-02-06,41374.65
2023-02-07,41490.95
2023-02-08,41537.65
2023-02-09,41554.3
2023-02-10,41559.4
2023-02-13,41282.2
2023-02-14,41648.35
2023-02-15,41731.05
2023-02-16,41631.35
2023-02-17,41131.75
2023-02-20,40701.7
2023-02-21,40673.6
2023-02-22,39995.9
2023-02-23,40001.55
2023-02-24,39909.4
2023-02-27,40307.1
2023-02-28,40269.05
2023-03-01,40698.15
2023-03-02,40389.8
2023-03-03,41251.35
2023-03-06,41350.4
2023-03-08,41577.1
2023-03-09,41256.75
2023-03-10,40485.45
2023-03-13,39564.7
2023-03-14,39411.4
2023-03-15,39051.5
2023-03-16,39132.6
2023-03-17,39598.1
2023-03-20,39361.95
2023-03-21,39894.7
2023-03-22,39999.05
2023-03-23,39616.9
2023-03-24,39395.35
2023-03-27,39431.3
2023-03-28,39567.9
2023-03-29,39910.15
2023-03-31,40608.65
2023-04-03,40813.05
2023-04-05,40999.15
2023-04-06,41041.0
2023-04-10,40834.65
2023-04-11,41366.5
2023-04-12,41557.95
2023-04-13,42132.55
2023-04-17,42262.55
2023-04-18,42265.2
2023-04-19,42154.0
2023-04-20,42269.5
2023-04-21,42118.0
2023-04-24,42635.75
2023-04-25,42678.5
2023-04-26,42829.9
2023-04-27,43000.85
2023-04-28,43233.9
2023-05-02,43352.1
2023-05-03,43312.7
2023-05-04,43685.45
2023-05-05,42661.2
2023-05-08,43284.0
2023-05-09,43198.15
2023-05-10,43331.05
2023-05-11,43475.3
2023-05-12,43793.55
2023-05-15,44072.1
2023-05-16,43903.7
2023-05-17,43698.7
2023-05-18,43752.3
2023-05-19,43969.4
2023-05-22,43885.1
2023-05-23,43954.45
2023-05-24,43677.85
2023-05-25,43681.4
2023-05-26,44018.0
2023-05-29,44311.9
2023-05-30,44436.35
2023-05-31,44128.15
2023-06-01,43790.2
2023-06-02,43937.85
2023-06-05,44101.65
2023-06-06,44164.55
2023-06-07,44275.3
2023-06-08,43995.25
2023-06-09,43989.0
2023-06-12,43944.2
2023-06-13,44079.85
2023-06-14,43988.0
2023-06-15,43443.6
2023-06-16,43938.15
2023-06-19,43633.75
2023-06-20,43766.5
2023-06-21,43859.2
2023-06-22,43724.85
2023-06-23,43622.9
2023-06-26,43641.05
2023-06-27,44121.5
2023-06-28,44327.8
2023-06-30,44747.35
2023-07-03,45158.1
2023-07-04,45301.45
2023-07-05,45151.8
